bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,7.1,-0.457,0.498,,187.5,3.62E-04,3.20E-05,3.20E-05,1.10E-05,-2.30E-05,-5.01E-05,3.60E-05,3.60E-05,1.60E-06,-1.00E-05,
,,7.1,-0.457,0.498,,202.5,3.84E-04,3.10E-05,3.10E-05,1.50E-05,-1.50E-05,-7.90E-06,3.50E-05,3.50E-05,2.00E-05,-2.00E-05,
,,7.1,-0.457,0.498,,217.5,3.50E-04,2.80E-05,2.80E-05,1.40E-05,-1.40E-05,-6.27E-05,3.30E-05,3.30E-05,1.00E-05,-1.00E-05,
,,7.1,-0.457,0.498,,232.5,4.06E-04,3.00E-05,3.00E-05,1.60E-05,-1.60E-05,-8.23E-05,3.50E-05,3.50E-05,1.00E-05,-2.60E-06,
,,7.1,-0.457,0.498,,247.5,4.53E-04,3.40E-05,3.40E-05,1.70E-05,-1.70E-05,-1.57E-04,3.90E-05,3.90E-05,1.10E-05,-1.10E-05,
,,7.1,-0.457,0.498,,262.5,5.31E-04,3.90E-05,3.90E-05,1.90E-05,-3.40E-05,-1.02E-04,4.70E-05,4.70E-05,3.30E-06,-2.00E-05,
,,7.1,-0.457,0.498,,277.5,4.95E-04,4.10E-05,4.10E-05,2.50E-05,-1.80E-05,-1.23E-04,4.90E-05,4.90E-05,2.00E-05,-2.00E-05,
,,7.1,-0.457,0.498,,292.5,5.48E-04,5.00E-05,5.00E-05,3.40E-05,-3.40E-05,-2.30E-04,6.00E-05,6.00E-05,2.10E-05,-2.10E-05,
,,7.1,-0.457,0.498,,307.5,6.21E-04,9.80E-05,9.80E-05,2.70E-05,-2.70E-05,-1.11E-04,9.80E-05,9.80E-05,4.00E-05,-5.00E-05,
,,7.1,-0.457,0.498,,322.5,5.16E-04,2.50E-04,2.50E-04,7.20E-05,-7.20E-05,-2.65E-04,2.00E-04,2.00E-04,6.10E-05,-4.10E-05,
,,7.1,-0.457,0.498,,337.5,1.05E-03,1.30E-03,1.30E-03,2.40E-04,-1.80E-04,1.64E-04,6.80E-04,6.80E-04,4.00E-05,-2.10E-05,
,,7.1,-0.457,0.498,,352.5,-1.08E-04,6.70E-04,6.70E-04,2.00E-05,-3.00E-05,4.66E-05,2.70E-04,2.70E-04,2.00E-05,-1.00E-05,
,,5.6,-0.0677,0.61,,7.5,7.15E-04,3.90E-05,3.90E-05,3.00E-05,-2.40E-05,1.73E-05,3.30E-05,3.30E-05,2.10E-05,-1.10E-05,
,,5.6,-0.0677,0.61,,22.5,7.12E-04,3.80E-05,3.80E-05,2.30E-05,-2.70E-05,1.50E-04,4.10E-05,4.10E-05,4.80E-06,-2.40E-05,
,,5.6,-0.0677,0.61,,37.5,6.42E-04,3.70E-05,3.70E-05,2.60E-05,-2.10E-05,2.04E-05,4.20E-05,4.20E-05,1.80E-05,-9.00E-06,
,,5.6,-0.0677,0.61,,52.5,6.38E-04,3.70E-05,3.70E-05,2.60E-05,-1.90E-05,9.49E-05,4.20E-05,4.20E-05,1.00E-05,-6.70E-06,
,,5.6,-0.0677,0.61,,67.5,6.76E-04,3.70E-05,3.70E-05,2.20E-05,-2.80E-05,1.23E-04,4.30E-05,4.30E-05,1.50E-05,-8.90E-06,
,,5.6,-0.0677,0.61,,82.5,6.32E-04,3.60E-05,3.60E-05,2.80E-05,-2.40E-05,8.50E-05,4.30E-05,4.30E-05,1.60E-05,-7.50E-06,
,,5.6,-0.0677,0.61,,97.5,5.87E-04,3.50E-05,3.50E-05,2.20E-05,-2.20E-05,6.36E-05,4.20E-05,4.20E-05,2.30E-05,-1.00E-05,
,,5.6,-0.0677,0.61,,112.5,5.59E-04,3.50E-05,3.50E-05,2.00E-05,-1.90E-05,5.70E-05,4.10E-05,4.10E-05,6.30E-06,-1.10E-05,
,,5.6,-0.0677,0.61,,127.5,5.74E-04,3.50E-05,3.50E-05,1.90E-05,-1.90E-05,5.74E-05,4.10E-05,4.10E-05,3.20E-05,-9.20E-06,
,,5.6,-0.0677,0.61,,142.5,5.47E-04,3.50E-05,3.50E-05,1.80E-05,-3.20E-05,4.50E-05,4.00E-05,4.00E-05,6.20E-06,-1.50E-05,
,,5.6,-0.0677,0.61,,157.5,5.53E-04,3.50E-05,3.50E-05,1.70E-05,-3.30E-05,6.12E-05,3.80E-05,3.80E-05,2.30E-05,-3.60E-06,
,,5.6,-0.0677,0.61,,172.5,5.56E-04,3.50E-05,3.50E-05,2.80E-05,-2.10E-05,3.70E-05,3.10E-05,3.10E-05,1.50E-05,-1.20E-06,
,,5.6,-0.0677,0.61,,187.5,5.81E-04,3.60E-05,3.60E-05,2.70E-05,-2.10E-05,-2.96E-05,7.40E-05,7.40E-05,4.80E-05,-7.10E-06,
,,5.6,-0.0677,0.61,,202.5,5.70E-04,3.60E-05,3.60E-05,2.90E-05,-1.90E-05,-8.69E-07,5.20E-05,5.20E-05,1.80E-05,-2.00E-05,
,,5.6,-0.0677,0.61,,217.5,5.64E-04,3.70E-05,3.70E-05,2.70E-05,-2.70E-05,2.12E-05,5.00E-05,5.00E-05,1.30E-05,-2.70E-05,
,,5.6,-0.0677,0.61,,232.5,5.77E-04,3.80E-05,3.80E-05,1.80E-05,-2.40E-05,-1.27E-04,5.00E-05,5.00E-05,2.20E-05,-1.10E-05,
,,5.6,-0.0677,0.61,,247.5,6.08E-04,3.80E-05,3.80E-05,1.90E-05,-2.20E-05,-1.65E-04,5.10E-05,5.10E-05,3.40E-05,-5.30E-06,
,,5.6,-0.0677,0.61,,262.5,7.08E-04,4.00E-05,4.00E-05,2.50E-05,-2.20E-05,-1.45E-04,5.20E-05,5.20E-05,2.70E-05,-4.60E-06,
,,5.6,-0.0677,0.61,,277.5,6.52E-04,3.80E-05,3.80E-05,2.00E-05,-5.00E-05,-1.30E-04,4.90E-05,4.90E-05,6.50E-06,-2.80E-05,
,,5.6,-0.0677,0.61,,292.5,6.81E-04,3.80E-05,3.80E-05,2.50E-05,-2.20E-05,-1.44E-04,5.00E-05,5.00E-05,2.40E-05,-5.00E-06,
,,5.6,-0.0677,0.61,,307.5,7.52E-04,3.90E-05,3.90E-05,2.90E-05,-2.40E-05,-7.58E-05,5.10E-05,5.10E-05,7.40E-06,-2.00E-05,
,,5.6,-0.0677,0.61,,322.5,7.27E-04,3.80E-05,3.80E-05,2.40E-05,-3.10E-05,-6.18E-05,5.10E-05,5.10E-05,9.20E-06,-4.00E-05,
,,5.6,-0.0677,0.61,,337.5,7.61E-04,3.90E-05,3.90E-05,2.30E-05,-4.10E-05,-1.72E-05,5.50E-05,5.50E-05,5.50E-07,-3.60E-05,
,,5.6,-0.0677,0.61,,352.5,7.43E-04,4.00E-05,4.00E-05,3.00E-05,-4.10E-05,-1.13E-04,8.00E-05,8.00E-05,2.20E-05,-3.20E-05,
,,5.62,-0.2,0.612,,7.5,5.14E-04,4.20E-05,4.20E-05,2.90E-05,-2.00E-05,-3.35E-05,4.20E-05,4.20E-05,9.10E-06,-2.70E-05,
,,5.62,-0.2,0.612,,22.5,4.97E-04,3.90E-05,3.90E-05,2.90E-05,-1.90E-05,4.78E-05,4.50E-05,4.50E-05,1.00E-05,-1.40E-05,
,,5.62,-0.2,0.612,,37.5,4.95E-04,3.60E-05,3.60E-05,1.50E-05,-3.30E-05,1.56E-04,4.30E-05,4.30E-05,8.60E-06,-3.40E-05,
,,5.62,-0.2,0.612,,52.5,5.28E-04,3.50E-05,3.50E-05,1.80E-05,-2.30E-05,1.92E-04,4.20E-05,4.20E-05,6.80E-06,-2.20E-05,
,,5.62,-0.2,0.612,,67.5,4.90E-04,3.40E-05,3.40E-05,1.70E-05,-2.00E-05,1.52E-04,4.00E-05,4.00E-05,9.40E-06,-3.80E-05,
,,5.62,-0.2,0.612,,82.5,5.31E-04,3.50E-05,3.50E-05,1.60E-05,-2.90E-05,1.24E-04,4.00E-05,4.00E-05,5.60E-06,-2.30E-05,
,,5.62,-0.2,0.612,,97.5,4.36E-04,3.30E-05,3.30E-05,1.40E-05,-1.50E-05,1.09E-04,3.80E-05,3.80E-05,1.80E-05,-5.30E-06,
,,5.62,-0.2,0.612,,112.5,4.13E-04,3.20E-05,3.20E-05,2.40E-05,-1.20E-05,7.43E-05,3.70E-05,3.70E-05,2.50E-05,-8.30E-06,
,,5.62,-0.2,0.612,,127.5,3.94E-04,3.20E-05,3.20E-05,1.40E-05,-1.50E-05,9.22E-05,3.50E-05,3.50E-05,4.20E-06,-1.40E-05,
,,5.62,-0.2,0.612,,142.5,3.93E-04,3.20E-05,3.20E-05,1.50E-05,-1.50E-05,2.33E-05,3.50E-05,3.50E-05,1.80E-05,-7.00E-06,
,,5.62,-0.2,0.612,,157.5,4.31E-04,3.30E-05,3.30E-05,2.50E-05,-1.90E-05,9.28E-06,3.50E-05,3.50E-05,1.70E-05,-9.00E-06,
,,5.62,-0.2,0.612,,172.5,3.50E-04,3.20E-05,3.20E-05,2.80E-05,-1.10E-05,-1.24E-05,3.00E-05,3.00E-05,2.40E-05,-1.40E-05,
,,5.62,-0.2,0.612,,187.5,3.99E-04,3.40E-05,3.40E-05,5.60E-05,-1.40E-05,-2.35E-05,4.80E-05,4.80E-05,2.00E-05,-7.50E-07,
,,5.62,-0.2,0.612,,202.5,4.37E-04,3.50E-05,3.50E-05,1.30E-05,-2.20E-05,-3.81E-05,4.20E-05,4.20E-05,1.80E-05,-2.00E-05,
,,5.62,-0.2,0.612,,217.5,4.46E-04,3.60E-05,3.60E-05,2.50E-05,-1.90E-05,-8.43E-05,4.20E-05,4.20E-05,1.10E-05,-1.70E-05,
,,5.62,-0.2,0.612,,232.5,4.98E-04,3.90E-05,3.90E-05,2.80E-05,-2.30E-05,-1.01E-04,4.40E-05,4.40E-05,2.10E-05,-1.10E-05,
,,5.62,-0.2,0.612,,247.5,5.49E-04,4.10E-05,4.10E-05,2.00E-05,-1.60E-05,-9.08E-05,4.70E-05,4.70E-05,3.70E-05,-1.00E-05,
,,5.62,-0.2,0.612,,262.5,5.59E-04,4.10E-05,4.10E-05,1.70E-05,-2.60E-05,-9.69E-05,4.70E-05,4.70E-05,6.80E-06,-2.50E-05,
,,5.62,-0.2,0.612,,277.5,5.40E-04,3.80E-05,3.80E-05,1.60E-05,-1.90E-05,-1.23E-04,4.50E-05,4.50E-05,4.40E-06,-1.80E-05,
,,5.62,-0.2,0.612,,292.5,5.91E-04,3.90E-05,3.90E-05,2.10E-05,-2.50E-05,-1.59E-04,4.60E-05,4.60E-05,2.60E-05,-8.60E-06,
,,5.62,-0.2,0.612,,307.5,5.76E-04,3.70E-05,3.70E-05,2.00E-05,-2.20E-05,-1.09E-04,4.40E-05,4.40E-05,1.30E-05,-1.20E-05,
,,5.62,-0.2,0.612,,322.5,5.93E-04,3.70E-05,3.70E-05,2.00E-05,-2.20E-05,-1.09E-04,4.70E-05,4.70E-05,3.20E-05,-3.50E-06,
,,5.62,-0.2,0.612,,337.5,6.09E-04,4.10E-05,4.10E-05,1.90E-05,-2.00E-05,-4.26E-05,5.30E-05,5.30E-05,1.50E-05,-2.50E-05,
,,5.62,-0.2,0.612,,352.5,5.49E-04,4.30E-05,4.30E-05,1.80E-05,-3.20E-05,-8.78E-06,6.40E-05,6.40E-05,3.30E-05,-1.40E-05,
,,5.64,-0.333,0.615,,7.5,4.83E-04,7.00E-05,7.00E-05,2.20E-05,-4.80E-05,-4.53E-07,6.40E-05,6.40E-05,1.50E-05,-5.70E-05,
,,5.64,-0.333,0.615,,22.5,3.72E-04,5.20E-05,5.20E-05,3.30E-05,-3.50E-05,1.41E-04,5.60E-05,5.60E-05,4.50E-06,-5.10E-05,
,,5.64,-0.333,0.615,,37.5,3.87E-04,4.20E-05,4.20E-05,2.80E-05,-1.30E-05,8.34E-05,4.70E-05,4.70E-05,2.20E-05,-9.40E-06,
,,5.64,-0.333,0.615,,52.5,3.77E-04,3.50E-05,3.50E-05,3.80E-05,-1.30E-05,1.12E-04,4.00E-05,4.00E-05,8.80E-06,-4.00E-05,
,,5.64,-0.333,0.615,,67.5,4.55E-04,3.50E-05,3.50E-05,1.60E-05,-2.90E-05,3.90E-05,3.90E-05,3.90E-05,5.20E-06,-1.50E-05,
,,5.64,-0.333,0.615,,82.5,3.93E-04,3.40E-05,3.40E-05,1.20E-05,-1.60E-05,1.04E-04,3.80E-05,3.80E-05,3.30E-06,-1.90E-05,
,,5.64,-0.333,0.615,,97.5,4.11E-04,3.40E-05,3.40E-05,2.40E-05,-1.50E-05,8.19E-05,3.70E-05,3.70E-05,1.80E-05,-2.40E-05,
,,5.64,-0.333,0.615,,112.5,3.77E-04,3.30E-05,3.30E-05,1.20E-05,-1.40E-05,4.37E-05,3.60E-05,3.60E-05,6.20E-06,-7.10E-06,
,,5.64,-0.333,0.615,,127.5,3.54E-04,3.20E-05,3.20E-05,2.30E-05,-1.10E-05,7.29E-05,3.40E-05,3.40E-05,5.50E-06,-3.10E-05,
,,5.64,-0.333,0.615,,142.5,3.56E-04,3.20E-05,3.20E-05,1.90E-05,-1.60E-05,3.16E-05,3.40E-05,3.40E-05,2.10E-05,-6.10E-06,
,,5.64,-0.333,0.615,,157.5,3.58E-04,3.20E-05,3.20E-05,1.10E-05,-2.00E-05,1.88E-05,3.30E-05,3.30E-05,1.00E-05,-1.80E-05,
,,5.64,-0.333,0.615,,172.5,3.49E-04,3.40E-05,3.40E-05,1.20E-05,-1.10E-05,-1.82E-05,3.00E-05,3.00E-05,1.30E-05,-1.00E-05,
,,5.64,-0.333,0.615,,187.5,4.04E-04,3.60E-05,3.60E-05,1.50E-05,-1.90E-05,-7.02E-05,4.40E-05,4.40E-05,2.50E-05,-5.50E-06,
,,5.64,-0.333,0.615,,202.5,3.95E-04,3.60E-05,3.60E-05,1.20E-05,-2.10E-05,2.51E-05,4.00E-05,4.00E-05,1.90E-05,-5.10E-06,
,,5.64,-0.333,0.615,,217.5,4.39E-04,3.80E-05,3.80E-05,1.70E-05,-1.50E-05,-6.56E-05,4.00E-05,4.00E-05,2.10E-05,-2.80E-05,
,,5.64,-0.333,0.615,,232.5,4.87E-04,4.00E-05,4.00E-05,1.80E-05,-1.70E-05,-8.58E-06,4.20E-05,4.20E-05,5.00E-06,-4.00E-06,
,,5.64,-0.333,0.615,,247.5,4.74E-04,4.20E-05,4.20E-05,1.40E-05,-3.40E-05,-7.69E-05,4.60E-05,4.60E-05,2.20E-05,-6.50E-06,
,,5.64,-0.333,0.615,,262.5,4.69E-04,4.20E-05,4.20E-05,2.80E-05,-1.70E-05,-1.25E-04,4.60E-05,4.60E-05,2.90E-05,-6.40E-06,
,,5.64,-0.333,0.615,,277.5,5.03E-04,4.10E-05,4.10E-05,1.90E-05,-2.50E-05,-1.70E-04,4.60E-05,4.60E-05,1.40E-05,-1.10E-05,
,,5.64,-0.333,0.615,,292.5,4.21E-04,3.70E-05,3.70E-05,3.20E-05,-1.50E-05,-1.40E-04,4.20E-05,4.20E-05,4.90E-06,-2.90E-05,
,,5.64,-0.333,0.615,,307.5,4.44E-04,3.70E-05,3.70E-05,1.80E-05,-1.60E-05,-1.13E-04,4.30E-05,4.30E-05,1.50E-05,-1.70E-05,
,,5.64,-0.333,0.615,,322.5,3.99E-04,4.30E-05,4.30E-05,3.40E-05,-1.40E-05,-8.92E-05,5.00E-05,5.00E-05,4.60E-05,-1.10E-05,
,,5.64,-0.333,0.615,,337.5,4.70E-04,5.50E-05,5.50E-05,3.00E-05,-1.80E-05,-4.11E-05,6.40E-05,6.40E-05,8.10E-06,-2.50E-05,
,,5.64,-0.333,0.615,,352.5,5.11E-04,7.00E-05,7.00E-05,5.90E-05,-1.80E-05,-1.36E-05,8.80E-05,8.80E-05,7.50E-05,-1.10E-06,
,,5.65,-0.467,0.617,,7.5,2.68E-04,1.30E-04,1.30E-04,5.50E-05,-4.40E-05,-2.15E-05,1.10E-04,1.10E-04,9.20E-05,-1.00E-05,
,,5.65,-0.467,0.617,,22.5,3.15E-04,8.80E-05,8.80E-05,3.20E-05,-2.70E-05,1.06E-04,8.90E-05,8.90E-05,3.50E-05,-2.90E-05,
,,5.65,-0.467,0.617,,37.5,3.92E-04,5.60E-05,5.60E-05,1.90E-05,-2.10E-05,1.18E-04,6.00E-05,6.00E-05,1.80E-05,-1.30E-05,
,,5.65,-0.467,0.617,,52.5,3.67E-04,4.00E-05,4.00E-05,5.20E-05,-1.20E-05,1.13E-04,4.60E-05,4.60E-05,2.90E-05,-1.40E-05,
,,5.65,-0.467,0.617,,67.5,2.48E-04,3.30E-05,3.30E-05,2.90E-05,-7.40E-06,8.01E-05,3.80E-05,3.80E-05,1.30E-05,-8.40E-06,
,,5.65,-0.467,0.617,,82.5,2.75E-04,3.30E-05,3.30E-05,4.10E-05,-1.40E-05,4.29E-05,3.70E-05,3.70E-05,1.80E-05,-1.20E-05,
,,5.65,-0.467,0.617,,97.5,3.02E-04,3.20E-05,3.20E-05,1.80E-05,-1.40E-05,5.44E-05,3.50E-05,3.50E-05,1.20E-05,-1.00E-05,
,,5.65,-0.467,0.617,,112.5,2.83E-04,3.10E-05,3.10E-05,1.70E-05,-9.00E-06,9.50E-05,3.40E-05,3.40E-05,1.30E-05,-1.20E-05,
,,5.65,-0.467,0.617,,127.5,2.75E-04,3.00E-05,3.00E-05,8.20E-06,-1.80E-05,9.77E-06,3.30E-05,3.30E-05,2.30E-05,-5.00E-06,
,,5.65,-0.467,0.617,,142.5,3.30E-04,3.30E-05,3.30E-05,9.90E-06,-2.00E-05,1.15E-04,3.50E-05,3.50E-05,9.70E-06,-4.00E-05,
,,5.65,-0.467,0.617,,157.5,3.31E-04,3.40E-05,3.40E-05,1.00E-05,-1.60E-05,-1.73E-05,3.50E-05,3.50E-05,1.90E-05,-9.00E-06,
,,5.65,-0.467,0.617,,172.5,3.80E-04,3.60E-05,3.60E-05,2.30E-05,-1.40E-05,-2.83E-05,3.50E-05,3.50E-05,1.80E-05,-9.00E-06,
,,5.65,-0.467,0.617,,187.5,3.42E-04,3.60E-05,3.60E-05,1.60E-05,-1.40E-05,1.47E-05,4.50E-05,4.50E-05,1.30E-05,-8.00E-06,
,,5.65,-0.467,0.617,,202.5,3.20E-04,3.60E-05,3.60E-05,2.00E-05,-1.50E-05,1.22E-06,4.00E-05,4.00E-05,6.00E-06,-2.00E-05,
,,5.65,-0.467,0.617,,217.5,4.24E-04,3.90E-05,3.90E-05,1.50E-05,-3.60E-05,-4.50E-05,4.20E-05,4.20E-05,3.80E-05,-2.10E-05,
,,5.65,-0.467,0.617,,232.5,3.81E-04,3.80E-05,3.80E-05,2.50E-05,-2.00E-05,-7.49E-05,4.30E-05,4.30E-05,2.60E-06,-1.60E-05,
,,5.65,-0.467,0.617,,247.5,3.74E-04,4.10E-05,4.10E-05,2.10E-05,-1.50E-05,-7.19E-05,4.50E-05,4.50E-05,4.00E-05,-4.60E-06,
,,5.65,-0.467,0.617,,262.5,4.41E-04,4.30E-05,4.30E-05,2.20E-05,-1.40E-05,-1.42E-04,4.90E-05,4.90E-05,9.20E-06,-2.20E-05,
,,5.65,-0.467,0.617,,277.5,4.22E-04,4.00E-05,4.00E-05,4.20E-05,-1.40E-05,-9.88E-05,4.60E-05,4.60E-05,1.70E-05,-1.30E-05,
,,5.65,-0.467,0.617,,292.5,4.07E-04,3.90E-05,3.90E-05,2.00E-05,-1.70E-05,-6.15E-05,4.50E-05,4.50E-05,2.70E-05,-2.00E-06,
,,5.65,-0.467,0.617,,307.5,3.84E-04,4.20E-05,4.20E-05,4.60E-05,-1.20E-05,-1.49E-04,4.90E-05,4.90E-05,1.70E-05,-1.10E-05,
,,5.65,-0.467,0.617,,322.5,3.82E-04,5.30E-05,5.30E-05,1.10E-05,-2.60E-05,-1.54E-04,5.90E-05,5.90E-05,2.60E-05,-9.40E-06,
,,5.65,-0.467,0.617,,337.5,3.35E-04,8.90E-05,8.90E-05,5.60E-05,-1.10E-05,-7.91E-06,9.30E-05,9.30E-05,2.60E-05,-3.80E-05,
,,5.65,-0.467,0.617,,352.5,5.35E-04,1.40E-04,1.40E-04,9.60E-05,-2.60E-05,-9.55E-05,1.60E-04,1.60E-04,5.80E-05,-3.70E-06,
,,5.66,-0.654,0.616,,7.5,8.40E-04,3.60E-04,3.60E-04,2.50E-05,-2.50E-04,1.17E-04,3.40E-04,3.40E-04,3.00E-05,-2.50E-04,
,,5.66,-0.654,0.616,,22.5,4.89E-04,1.60E-04,1.60E-04,6.70E-05,-6.30E-05,3.93E-04,1.70E-04,1.70E-04,2.60E-05,-8.30E-05,
,,5.66,-0.654,0.616,,37.5,2.31E-04,6.40E-05,6.40E-05,2.10E-05,-3.80E-05,1.13E-04,7.20E-05,7.20E-05,2.80E-05,-1.80E-05,
,,5.66,-0.654,0.616,,52.5,1.94E-04,3.80E-05,3.80E-05,1.80E-05,-5.80E-06,8.77E-05,4.30E-05,4.30E-05,1.10E-05,-4.90E-06,
,,5.66,-0.654,0.616,,67.5,2.86E-04,3.20E-05,3.20E-05,2.00E-05,-9.10E-06,5.16E-05,3.70E-05,3.70E-05,2.60E-06,-2.50E-05,
,,5.66,-0.654,0.616,,82.5,2.89E-04,2.90E-05,2.90E-05,2.70E-05,-8.70E-06,6.62E-05,3.20E-05,3.20E-05,2.90E-06,-2.20E-05,
,,5.66,-0.654,0.616,,97.5,2.56E-04,2.70E-05,2.70E-05,1.30E-05,-1.40E-05,5.28E-05,2.90E-05,2.90E-05,4.30E-06,-9.20E-06,
,,5.66,-0.654,0.616,,112.5,2.30E-04,2.40E-05,2.40E-05,9.80E-06,-1.30E-05,3.80E-05,2.60E-05,2.60E-05,8.10E-06,-1.60E-05,
,,5.66,-0.654,0.616,,127.5,2.25E-04,2.40E-05,2.40E-05,1.60E-05,-7.40E-06,5.28E-05,2.50E-05,2.50E-05,4.30E-06,-1.90E-05,
,,5.66,-0.654,0.616,,142.5,3.12E-04,2.70E-05,2.70E-05,1.10E-05,-2.60E-05,1.54E-05,2.80E-05,2.80E-05,1.10E-06,-2.10E-05,
,,5.66,-0.654,0.616,,157.5,3.32E-04,2.90E-05,2.90E-05,1.00E-05,-2.90E-05,-1.98E-05,2.90E-05,2.90E-05,2.20E-05,-2.10E-06,
,,5.66,-0.654,0.616,,172.5,3.47E-04,3.00E-05,3.00E-05,1.40E-05,-1.50E-05,1.66E-05,2.70E-05,2.70E-05,3.00E-06,-1.90E-05,
,,5.66,-0.654,0.616,,187.5,2.95E-04,2.80E-05,2.80E-05,3.20E-05,-8.90E-06,-8.32E-07,3.20E-05,3.20E-05,1.00E-05,-8.00E-06,
,,5.66,-0.654,0.616,,202.5,2.98E-04,2.80E-05,2.80E-05,1.40E-05,-2.20E-05,8.67E-06,2.90E-05,2.90E-05,2.80E-07,-2.30E-05,
,,5.66,-0.654,0.616,,217.5,3.54E-04,2.80E-05,2.80E-05,1.50E-05,-1.60E-05,-1.88E-05,3.00E-05,3.00E-05,1.00E-05,-1.40E-05,
,,5.66,-0.654,0.616,,232.5,3.06E-04,2.80E-05,2.80E-05,2.00E-05,-1.40E-05,-5.64E-05,3.00E-05,3.00E-05,1.30E-05,-6.30E-06,
,,5.66,-0.654,0.616,,247.5,3.79E-04,3.20E-05,3.20E-05,1.60E-05,-1.60E-05,-6.86E-05,3.50E-05,3.50E-05,4.60E-06,-7.30E-06,
,,5.66,-0.654,0.616,,262.5,3.57E-04,3.50E-05,3.50E-05,1.40E-05,-1.20E-05,-4.67E-05,3.90E-05,3.90E-05,6.20E-06,-1.30E-05,
,,5.66,-0.654,0.616,,277.5,3.52E-04,3.40E-05,3.40E-05,1.50E-05,-2.40E-05,-8.27E-05,3.70E-05,3.70E-05,1.50E-05,-1.10E-05,
,,5.66,-0.654,0.616,,292.5,3.20E-04,3.30E-05,3.30E-05,1.00E-05,-1.30E-05,-9.51E-05,3.70E-05,3.70E-05,1.00E-05,-8.60E-06,
,,5.66,-0.654,0.616,,307.5,3.19E-04,4.20E-05,4.20E-05,1.20E-05,-3.70E-05,-1.54E-04,4.80E-05,4.80E-05,5.80E-05,-8.60E-06,
,,5.66,-0.654,0.616,,322.5,2.44E-04,7.00E-05,7.00E-05,2.50E-05,-1.10E-05,-7.27E-05,8.00E-05,8.00E-05,6.50E-05,-7.40E-06,
,,5.66,-0.654,0.616,,337.5,3.76E-04,1.60E-04,1.60E-04,4.20E-05,-4.30E-05,1.29E-04,1.80E-04,1.80E-04,4.20E-06,-6.70E-05,
,,5.66,-0.654,0.616,,352.5,3.75E-04,3.80E-04,3.80E-04,7.60E-05,-7.50E-05,-3.57E-04,4.70E-04,4.70E-04,1.10E-05,-1.80E-04,
,,8.44,-0.06,0.608,,7.5,3.82E-04,2.00E-05,2.00E-05,1.40E-05,-1.20E-05,-1.53E-05,2.00E-05,2.00E-05,5.00E-06,-4.00E-06,
,,8.44,-0.06,0.608,,22.5,3.85E-04,2.00E-05,2.00E-05,1.50E-05,-1.30E-05,-2.68E-05,2.20E-05,2.20E-05,7.10E-06,-4.10E-06,
,,8.44,-0.06,0.608,,37.5,3.33E-04,1.80E-05,1.80E-05,1.10E-05,-1.10E-05,2.89E-05,2.10E-05,2.10E-05,2.20E-06,-1.10E-05,
,,8.44,-0.06,0.608,,52.5,3.71E-04,1.90E-05,1.90E-05,1.50E-05,-1.70E-05,5.46E-05,2.30E-05,2.30E-05,5.30E-06,-3.50E-06,
,,8.44,-0.06,0.608,,67.5,3.57E-04,1.80E-05,1.80E-05,1.50E-05,-1.20E-05,5.61E-05,2.30E-05,2.30E-05,3.50E-06,-6.30E-06,
,,8.44,-0.06,0.608,,82.5,3.35E-04,1.80E-05,1.80E-05,1.20E-05,-1.30E-05,4.71E-05,2.30E-05,2.30E-05,1.00E-05,-4.30E-06,
,,8.44,-0.06,0.608,,97.5,3.23E-04,1.70E-05,1.70E-05,9.90E-06,-1.60E-05,2.29E-05,2.20E-05,2.20E-05,6.00E-06,-6.00E-06,
,,8.44,-0.06,0.608,,112.5,3.10E-04,1.70E-05,1.70E-05,9.50E-06,-9.40E-06,7.39E-05,2.20E-05,2.20E-05,2.00E-05,-2.40E-06,
,,8.44,-0.06,0.608,,127.5,2.74E-04,1.60E-05,1.60E-05,1.50E-05,-1.00E-05,3.99E-05,2.10E-05,2.10E-05,5.20E-06,-4.20E-06,
,,8.44,-0.06,0.608,,142.5,2.80E-04,1.70E-05,1.70E-05,1.20E-05,-1.10E-05,1.49E-05,2.10E-05,2.10E-05,1.00E-05,-9.00E-06,
,,8.44,-0.06,0.608,,157.5,2.84E-04,1.60E-05,1.60E-05,9.90E-06,-1.20E-05,5.81E-06,2.10E-05,2.10E-05,9.00E-06,-3.00E-06,
,,8.44,-0.06,0.608,,172.5,2.80E-04,1.60E-05,1.60E-05,9.80E-06,-8.90E-06,1.82E-05,1.90E-05,1.90E-05,4.00E-06,-7.00E-06,
,,8.44,-0.06,0.608,,187.5,2.66E-04,1.60E-05,1.60E-05,1.40E-05,-8.20E-06,1.38E-05,2.30E-05,2.30E-05,1.10E-05,-7.00E-06,
,,8.44,-0.06,0.608,,202.5,2.90E-04,1.60E-05,1.60E-05,1.00E-05,-1.00E-05,-5.68E-05,2.20E-05,2.20E-05,4.40E-06,-4.40E-06,
,,8.44,-0.06,0.608,,217.5,3.13E-04,1.70E-05,1.70E-05,9.40E-06,-1.10E-05,1.34E-05,2.30E-05,2.30E-05,2.00E-06,-8.00E-06,
