bin,k,q_squared,t,x_b,w,phi,D^4_sigma (nb/Gev^4),D^4_sigma_stat_plus,D^4_sigma_stat_minus,D^4_sigma_sys_plus,D^4_sigma_sys_minus,1/2 Helc_diff_d4_sigma (nb/GeV^4),1/2 Helc_diff_d4_sigma_stat_plus,1/2 Helc_diff_d4_sigma_stat_minus,1/2 Helc_diff_d4_sigma_sys_plus,1/2 Helc_diff_d4_sigma_sys_minus,link
,,1.301,-0.108,0.154,,112.2,1.40981,0.110559,0.110559,0.104538,0.104538,0.26085,0.0863409,0.0863409,0.0267332,0.0267332,
,,1.301,-0.108,0.154,,127.3,1.0984,0.12855,0.12855,0.149692,0.149692,0.392904,0.107241,0.107241,0.048967,0.048967,
,,1.301,-0.108,0.154,,142.3,0.980573,0.0970792,0.0970792,0.0793515,0.0793515,-0.064331,0.0767201,0.0767201,0.0406977,0.0406977,
,,1.301,-0.108,0.154,,157.4,1.25728,0.122743,0.122743,0.0956927,0.0956927,0.0478913,0.0938526,0.0938526,0.0213124,0.0213124,
,,1.301,-0.108,0.154,,172.5,1.04651,0.124711,0.124711,0.194367,0.194367,0.246483,0.0986352,0.0986352,0.0874582,0.0874582,
,,1.301,-0.108,0.154,,202.6,1.11702,0.10238,0.10238,0.0794058,0.0794058,0.0417946,0.0786901,0.0786901,0.0216014,0.0216014,
,,1.301,-0.108,0.154,,217.7,1.45178,0.137546,0.137546,0.0997436,0.0997436,-0.222367,0.104959,0.104959,0.087736,0.087736,
,,1.301,-0.108,0.154,,232.7,1.36759,0.148592,0.148592,0.13621,0.13621,-0.259336,0.116016,0.116016,0.0314482,0.0314482,
,,1.301,-0.108,0.154,,247.8,1.56236,0.136763,0.136763,0.127669,0.127669,-0.350236,0.107365,0.107365,0.109724,0.109724,
,,1.3,-0.108,0.154,,262.9,2.01608,0.142367,0.142367,0.262953,0.262953,-0.31703,0.10862,0.10862,0.0466129,0.0466129,
,,1.3,-0.108,0.154,,277.9,2.17606,0.129938,0.129938,0.164348,0.164348,-0.620965,0.100986,0.100986,0.0444205,0.0444205,
,,1.299,-0.109,0.154,,293,3.3178,0.212158,0.212158,0.66454,0.66454,-0.580287,0.160527,0.160527,0.12341,0.12341,
,,1.298,-0.109,0.154,,308,4.54306,0.231901,0.231901,0.314016,0.314016,-0.592294,0.173449,0.173449,0.0873808,0.0873808,
,,1.302,-0.108,0.155,,322.3,5.52355,0.374576,0.374576,0.408638,0.408638,-1.10887,0.289314,0.289314,0.127109,0.127109,
,,1.299,-0.153,0.154,,51.9,3.04542,0.133277,0.133277,0.187298,0.187298,0.664891,0.10125,0.10125,0.0520776,0.0520776,
,,1.3,-0.153,0.154,,67,2.38881,0.138971,0.138971,0.147224,0.147224,0.300428,0.104481,0.104481,0.0874427,0.0874427,
,,1.301,-0.153,0.154,,82,1.73407,0.0946582,0.0946582,0.133813,0.133813,0.438559,0.0723982,0.0723982,0.0652532,0.0652532,
,,1.301,-0.153,0.154,,97.1,1.20052,0.0765157,0.0765157,0.0765496,0.0765496,0.276363,0.0595154,0.0595154,0.0292969,0.0292969,
,,1.301,-0.153,0.154,,112.2,0.794147,0.0541113,0.0541113,0.051129,0.051129,0.0894537,0.041964,0.041964,0.0195398,0.0195398,
,,1.301,-0.153,0.154,,127.3,0.643021,0.0629005,0.0629005,0.0513932,0.0513932,0.188845,0.0517581,0.0517581,0.0194394,0.0194394,
,,1.301,-0.152,0.154,,142.3,0.902898,0.0863848,0.0863848,0.0621506,0.0621506,0.146145,0.067166,0.067166,0.0296389,0.0296389,
,,1.302,-0.152,0.154,,157.4,0.617603,0.0513603,0.0513603,0.0443181,0.0443181,0.0484249,0.0403656,0.0403656,0.00965821,0.00965821,
,,1.302,-0.152,0.154,,172.5,0.43107,0.0398198,0.0398198,0.0401371,0.0401371,-0.0310734,0.0329337,0.0329337,0.015341,0.015341,
,,1.302,-0.152,0.154,,187.5,0.647892,0.0719001,0.0719001,0.0834562,0.0834562,-0.0856051,0.0569727,0.0569727,0.0239358,0.0239358,
,,1.302,-0.152,0.154,,202.6,0.530371,0.0452344,0.0452344,0.0324491,0.0324491,0.0222895,0.0353789,0.0353789,0.0390111,0.0390111,
,,1.301,-0.152,0.154,,217.7,0.721772,0.0585051,0.0585051,0.0538252,0.0538252,-0.0393734,0.0461156,0.0461156,0.0199322,0.0199322,
,,1.301,-0.153,0.154,,232.7,0.895296,0.0871091,0.0871091,0.080821,0.080821,0.00932768,0.0681245,0.0681245,0.0236555,0.0236555,
,,1.301,-0.153,0.154,,247.8,1.06988,0.0886476,0.0886476,0.0654768,0.0654768,-0.246022,0.0690145,0.0690145,0.0684403,0.0684403,
,,1.301,-0.153,0.154,,262.9,1.02235,0.0601738,0.0601738,0.0768817,0.0768817,-0.252096,0.0473804,0.0473804,0.0295775,0.0295775,
,,1.301,-0.153,0.154,,278,1.46553,0.0763453,0.0763453,0.112081,0.112081,-0.25048,0.0583915,0.0583915,0.0249648,0.0249648,
,,1.3,-0.153,0.154,,293,2.16854,0.115588,0.115588,0.146495,0.146495,-0.554311,0.0884336,0.0884336,0.0779251,0.0779251,
,,1.299,-0.153,0.154,,308.1,3.50918,0.170362,0.170362,0.251043,0.251043,-0.385319,0.127082,0.127082,0.0467131,0.0467131,
,,1.3,-0.203,0.154,,51.8,1.92326,0.0927964,0.0927964,0.120819,0.120819,0.511744,0.0716458,0.0716458,0.0603414,0.0603414,
,,1.301,-0.203,0.154,,66.9,1.27982,0.0835183,0.0835183,0.0814912,0.0814912,-0.00699937,0.0633443,0.0633443,0.0149,0.0149,
,,1.301,-0.203,0.154,,82,0.92037,0.0619325,0.0619325,0.0733856,0.0733856,0.200708,0.0482019,0.0482019,0.0294249,0.0294249,
,,1.301,-0.203,0.154,,97.1,0.717826,0.0516958,0.0516958,0.0493281,0.0493281,0.142277,0.0403188,0.0403188,0.0161725,0.0161725,
,,1.302,-0.203,0.154,,112.2,0.445147,0.0368982,0.0368982,0.028653,0.028653,0.0231158,0.0297128,0.0297128,0.00808186,0.00808186,
,,1.302,-0.203,0.154,,127.2,0.378148,0.0437365,0.0437365,0.039268,0.039268,0.0740638,0.0360767,0.0360767,0.011048,0.011048,
,,1.302,-0.203,0.154,,142.3,0.650709,0.0739084,0.0739084,0.0502457,0.0502457,0.149571,0.0577193,0.0577193,0.0511911,0.0511911,
,,1.302,-0.203,0.154,,157.4,0.528961,0.0595839,0.0595839,0.0598631,0.0598631,0.0242862,0.046413,0.046413,0.0212111,0.0212111,
,,1.302,-0.203,0.154,,172.5,0.405984,0.0445942,0.0445942,0.0425617,0.0425617,0.117407,0.0371257,0.0371257,0.0206821,0.0206821,
,,1.302,-0.203,0.154,,187.5,0.234842,0.0295124,0.0295124,0.0209214,0.0209214,0.0403757,0.0255975,0.0255975,0.0205255,0.0205255,
,,1.302,-0.203,0.154,,202.6,0.360737,0.032653,0.032653,0.0262366,0.0262366,-0.0972661,0.0261839,0.0261839,0.0164677,0.0164677,
,,1.302,-0.203,0.154,,217.7,0.387786,0.0372327,0.0372327,0.0266276,0.0266276,-0.0094431,0.029901,0.029901,0.0153346,0.0153346,
,,1.302,-0.203,0.154,,232.8,0.378168,0.0382321,0.0382321,0.0331296,0.0331296,0.0115991,0.0312419,0.0312419,0.0112684,0.0112684,
,,1.302,-0.203,0.154,,247.8,0.593759,0.0584935,0.0584935,0.0423708,0.0423708,-0.151287,0.0473449,0.0473449,0.0185957,0.0185957,
,,1.301,-0.203,0.154,,262.9,0.650234,0.0505554,0.0505554,0.0490593,0.0490593,-0.127849,0.0399244,0.0399244,0.0145114,0.0145114,
,,1.301,-0.203,0.154,,278,0.957218,0.0569282,0.0569282,0.0577243,0.0577243,-0.198974,0.0440443,0.0440443,0.0166156,0.0166156,
,,1.301,-0.203,0.154,,293.1,1.24123,0.0761994,0.0761994,0.0826356,0.0826356,-0.227913,0.058869,0.058869,0.0186086,0.0186086,
,,1.3,-0.203,0.154,,308.2,2.2424,0.121742,0.121742,0.141373,0.141373,-0.134435,0.0912292,0.0912292,0.0539301,0.0539301,
,,1.301,-0.262,0.154,,51.7,1.53278,0.0695335,0.0695335,0.0926794,0.0926794,0.230324,0.0523522,0.0523522,0.0187013,0.0187013,
,,1.301,-0.262,0.154,,66.9,0.913208,0.0606019,0.0606019,0.0783132,0.0783132,0.256711,0.0475978,0.0475978,0.0497735,0.0497735,
,,1.302,-0.262,0.154,,82,0.672708,0.0496651,0.0496651,0.0445721,0.0445721,0.125288,0.0389816,0.0389816,0.0197991,0.0197991,
,,1.302,-0.262,0.154,,97.1,0.375769,0.0276074,0.0276074,0.0285795,0.0285795,0.0626308,0.0222269,0.0222269,0.0116542,0.0116542,
,,1.302,-0.262,0.154,,112.2,0.370044,0.033206,0.033206,0.0239508,0.0239508,0.00352779,0.0271128,0.0271128,0.0039531,0.0039531,
,,1.302,-0.261,0.154,,127.2,0.24269,0.0268083,0.0268083,0.0335581,0.0335581,0.0469414,0.0230144,0.0230144,0.0253585,0.0253585,
,,1.302,-0.261,0.154,,142.3,0.30076,0.0355549,0.0355549,0.0395689,0.0395689,-0.0244529,0.0289775,0.0289775,0.0262883,0.0262883,
,,1.302,-0.261,0.154,,157.4,0.200858,0.0207694,0.0207694,0.0192229,0.0192229,0.037115,0.0174066,0.0174066,0.00561667,0.00561667,
,,1.302,-0.261,0.154,,187.5,0.312629,0.0389378,0.0389378,0.0350999,0.0350999,0.0168927,0.0312004,0.0312004,0.0200322,0.0200322,
,,1.302,-0.261,0.154,,202.6,0.209222,0.0239926,0.0239926,0.0168379,0.0168379,-0.0447081,0.0204096,0.0204096,0.00550936,0.00550936,
,,1.302,-0.261,0.154,,217.7,0.320872,0.0331118,0.0331118,0.0202316,0.0202316,-0.101502,0.0269852,0.0269852,0.0162832,0.0162832,
,,1.302,-0.261,0.154,,232.8,0.231506,0.0224299,0.0224299,0.0213894,0.0213894,-0.0575726,0.0189262,0.0189262,0.0127453,0.0127453,
,,1.302,-0.262,0.154,,247.8,0.326688,0.0375406,0.0375406,0.0519339,0.0519339,-0.0504247,0.0319038,0.0319038,0.0402003,0.0402003,
,,1.302,-0.262,0.154,,262.9,0.385419,0.0323011,0.0323011,0.0279262,0.0279262,-0.0873637,0.0263976,0.0263976,0.00617857,0.00617857,
,,1.302,-0.262,0.154,,278,0.546762,0.0342543,0.0342543,0.0438313,0.0438313,-0.097565,0.0266398,0.0266398,0.015381,0.015381,
,,1.301,-0.262,0.154,,293.1,1.08592,0.0718922,0.0718922,0.0740264,0.0740264,-0.250972,0.0556518,0.0556518,0.0267225,0.0267225,
,,1.301,-0.262,0.154,,308.3,1.73319,0.0954195,0.0954195,0.134289,0.134289,-0.129129,0.0709647,0.0709647,0.0465774,0.0465774,
,,1.301,-0.341,0.154,,51.7,1.03533,0.051244,0.051244,0.0637237,0.0637237,0.140183,0.0385869,0.0385869,0.00952981,0.00952981,
,,1.302,-0.34,0.154,,66.8,0.767788,0.059961,0.059961,0.0494418,0.0494418,0.102418,0.0458787,0.0458787,0.0110726,0.0110726,
,,1.302,-0.34,0.154,,82,0.390278,0.0347768,0.0347768,0.0326337,0.0326337,0.0328911,0.0277249,0.0277249,0.0193228,0.0193228,
,,1.302,-0.34,0.154,,97.1,0.299122,0.0288089,0.0288089,0.0204049,0.0204049,0.0829784,0.0239842,0.0239842,0.00673706,0.00673706,
,,1.302,-0.34,0.154,,112.1,0.232821,0.0220438,0.0220438,0.0173623,0.0173623,0.0435536,0.0183085,0.0183085,0.00854086,0.00854086,
,,1.302,-0.34,0.154,,127.2,0.22463,0.0296766,0.0296766,0.0224717,0.0224717,0.0334077,0.0246888,0.0246888,0.00836988,0.00836988,
,,1.303,-0.34,0.154,,157.4,0.115737,0.0131172,0.0131172,0.0147249,0.0147249,0.025774,0.0109886,0.0109886,0.00473175,0.00473175,
,,1.303,-0.34,0.154,,172.5,0.176171,0.0236054,0.0236054,0.0135921,0.0135921,-0.0285254,0.0194687,0.0194687,0.00861862,0.00861862,
,,1.303,-0.34,0.154,,187.5,0.162216,0.0240617,0.0240617,0.0118788,0.0118788,0.0272563,0.0198705,0.0198705,0.0160764,0.0160764,
,,1.303,-0.34,0.154,,202.6,0.143983,0.0191744,0.0191744,0.0112453,0.0112453,0.0106963,0.0166771,0.0166771,0.00564664,0.00564664,
,,1.302,-0.34,0.154,,232.8,0.20964,0.0247616,0.0247616,0.0247162,0.0247162,-0.0223834,0.0208246,0.0208246,0.00537094,0.00537094,
,,1.302,-0.34,0.154,,247.9,0.148182,0.0182736,0.0182736,0.0347388,0.0347388,-0.0258728,0.0162188,0.0162188,0.0137193,0.0137193,
,,1.302,-0.34,0.154,,262.9,0.314255,0.0314885,0.0314885,0.0293429,0.0293429,-0.134633,0.0264034,0.0264034,0.0145463,0.0145463,
,,1.302,-0.34,0.154,,278,0.375011,0.0296679,0.0296679,0.0261161,0.0261161,-0.073999,0.0237424,0.0237424,0.00687632,0.00687632,
,,1.302,-0.34,0.154,,293.2,0.525216,0.0352624,0.0352624,0.0357399,0.0357399,-0.0690132,0.0273864,0.0273864,0.0137661,0.0137661,
,,1.301,-0.341,0.154,,308.3,0.905625,0.0534223,0.0534223,0.055223,0.055223,-0.184804,0.041045,0.041045,0.0142963,0.0142963,
,,1.301,-0.451,0.155,,37.1,1.20687,0.0750503,0.0750503,0.0730471,0.0730471,0.13068,0.0557675,0.0557675,0.0385857,0.0385857,
,,1.302,-0.447,0.155,,51.7,0.549634,0.029232,0.029232,0.0341149,0.0341149,0.0744774,0.0221539,0.0221539,0.00463097,0.00463097,
,,1.302,-0.447,0.154,,66.8,0.357128,0.0290899,0.0290899,0.0231815,0.0231815,0.0493873,0.0230416,0.0230416,0.00725981,0.00725981,
,,1.302,-0.447,0.154,,81.9,0.157985,0.0172354,0.0172354,0.0181289,0.0181289,0.00798241,0.014522,0.014522,0.0118903,0.0118903,
,,1.302,-0.447,0.154,,97,0.194583,0.0200787,0.0200787,0.0178971,0.0178971,-0.006612,0.0164668,0.0164668,0.00498393,0.00498393,
,,1.303,-0.447,0.154,,112.1,0.128523,0.0137205,0.0137205,0.00951269,0.00951269,0.0141182,0.0112385,0.0112385,0.00601954,0.00601954,
,,1.303,-0.446,0.154,,127.2,0.0773009,0.0105058,0.0105058,0.00642293,0.00642293,0.0155691,0.00937566,0.00937566,0.00518286,0.00518286,
,,1.303,-0.446,0.154,,142.3,0.089831,0.0163454,0.0163454,0.0264651,0.0264651,-0.0212499,0.0150624,0.0150624,0.00684137,0.00684137,
,,1.303,-0.446,0.154,,157.4,0.0661417,0.00993307,0.00993307,0.0112755,0.0112755,-0.011896,0.00865194,0.00865194,0.0057363,0.0057363,
,,1.303,-0.446,0.154,,172.5,0.0833066,0.0144984,0.0144984,0.0174502,0.0174502,0.0103309,0.0125143,0.0125143,0.00299834,0.00299834,
,,1.303,-0.446,0.154,,187.5,0.0459527,0.0120442,0.0120442,0.0346729,0.0346729,0.0105691,0.0115017,0.0115017,0.000949794,0.000949794,
,,1.303,-0.446,0.154,,202.6,0.0940719,0.0153131,0.0153131,0.00911323,0.00911323,-0.00869325,0.0126066,0.0126066,0.0100925,0.0100925,
,,1.303,-0.446,0.154,,217.7,0.0960258,0.0125409,0.0125409,0.0123656,0.0123656,0.0104066,0.0104469,0.0104469,0.00424073,0.00424073,
,,1.303,-0.446,0.154,,232.8,0.113579,0.0138965,0.0138965,0.0126808,0.0126808,-0.0230355,0.0117585,0.0117585,0.00460856,0.00460856,
,,1.303,-0.447,0.154,,247.9,0.0912273,0.0125585,0.0125585,0.00829873,0.00829873,-0.0105072,0.0112874,0.0112874,0.00231567,0.00231567,
,,1.302,-0.447,0.154,,263,0.113791,0.0124586,0.0124586,0.0103722,0.0103722,-0.0251633,0.0106095,0.0106095,0.00602702,0.00602702,
,,1.302,-0.447,0.154,,278.1,0.195157,0.0186998,0.0186998,0.0195955,0.0195955,0.0129723,0.0156928,0.0156928,0.00675521,0.00675521,
,,1.302,-0.447,0.154,,293.2,0.294484,0.0233359,0.0233359,0.0197115,0.0197115,-0.0927679,0.0190859,0.0190859,0.0110726,0.0110726,
,,1.302,-0.447,0.155,,308.3,0.498781,0.0363163,0.0363163,0.0562029,0.0562029,-0.0461066,0.0279744,0.0279744,0.03452,0.03452,
,,1.301,-0.451,0.155,,322.9,0.879012,0.0589743,0.0589743,0.0901319,0.0901319,-0.035949,0.0446526,0.0446526,0.0178584,0.0178584,
,,1.303,-0.603,0.155,,36.5,0.46254,0.0226012,0.0226012,0.0345653,0.0345653,0.0325514,0.0168688,0.0168688,0.0129754,0.0129754,
,,1.302,-0.604,0.155,,51.7,0.264482,0.0176579,0.0176579,0.019098,0.019098,-0.00930449,0.013519,0.013519,0.00357155,0.00357155,
,,1.303,-0.604,0.155,,66.8,0.165504,0.0156075,0.0156075,0.0106255,0.0106255,0.0368255,0.0126662,0.0126662,0.0047442,0.0047442,
,,1.303,-0.604,0.155,,81.9,0.0901792,0.012959,0.012959,0.00699878,0.00699878,0.0262147,0.0119032,0.0119032,0.00901676,0.00901676,
,,1.303,-0.604,0.154,,97,0.0528898,0.00689474,0.00689474,0.0071713,0.0071713,0.0116329,0.00651977,0.00651977,0.00767415,0.00767415,
,,1.303,-0.604,0.154,,112.1,0.055294,0.00736304,0.00736304,0.00810639,0.00810639,0.00927761,0.00658925,0.00658925,0.00416637,0.00416637,
,,1.303,-0.604,0.154,,127.2,0.0619639,0.0116761,0.0116761,0.00556272,0.00556272,0.00714287,0.0098658,0.0098658,0.00682497,0.00682497,
,,1.303,-0.603,0.154,,142.3,0.0554564,0.0174486,0.0174486,0.00621147,0.00621147,-0.00639882,0.0150542,0.0150542,0.00362524,0.00362524,
,,1.303,-0.603,0.154,,157.4,0.00684517,0.00557979,0.00557979,0.000810919,0.000810919,0.00684517,0.00557979,0.00557979,0.000810919,0.000810919,
,,1.303,-0.603,0.154,,172.5,0.0438729,0.0180498,0.0180498,0.00702362,0.00702362,0.0263238,0.0169507,0.0169507,0.00748074,0.00748074,
,,1.303,-0.603,0.154,,202.6,0.00864919,0.00722376,0.00722376,0.00106831,0.00106831,-0.00864919,0.00722376,0.00722376,0.00106831,0.00106831,
,,1.303,-0.603,0.154,,217.7,0.0128564,0.00426661,0.00426661,0.00386682,0.00386682,-0.0124767,0.00443406,0.00443406,0.0024338,0.0024338,
,,1.303,-0.604,0.154,,232.8,0.0881453,0.0158923,0.0158923,0.00769157,0.00769157,-0.00521601,0.013204,0.013204,0.00397272,0.00397272,
,,1.303,-0.604,0.154,,247.9,0.0497213,0.0080992,0.0080992,0.00763803,0.00763803,-0.00584956,0.00732993,0.00732993,0.00340087,0.00340087,
,,1.303,-0.604,0.154,,263,0.0703013,0.00826247,0.00826247,0.0077991,0.0077991,0.00260246,0.00702772,0.00702772,0.00277627,0.00277627,
,,1.303,-0.604,0.155,,278.1,0.0789998,0.00826805,0.00826805,0.00686753,0.00686753,-0.0141736,0.00713394,0.00713394,0.00243416,0.00243416,
,,1.303,-0.604,0.155,,293.2,0.11508,0.010744,0.010744,0.0088116,0.0088116,-0.00134157,0.0088294,0.0088294,0.0057196,0.0057196,
,,1.302,-0.604,0.155,,308.3,0.167129,0.0151466,0.0151466,0.01011,0.01011,0.00816469,0.0121122,0.0121122,0.00309725,0.00309725,
,,1.303,-0.603,0.155,,323.5,0.505368,0.029064,0.029064,0.032086,0.032086,-0.0643324,0.0218979,0.0218979,0.00477999,0.00477999,
,,1.295,-0.895,0.154,,7.8,0.297623,0.0228228,0.0228228,0.0194808,0.0194808,-0.00871451,0.0170894,0.0170894,0.00961245,0.00961245,
,,1.303,-0.86,0.155,,21.7,0.240773,0.015708,0.015708,0.0147172,0.0147172,0.00216205,0.0118341,0.0118341,0.00482663,0.00482663,
,,1.303,-0.863,0.155,,36.6,0.131945,0.00817487,0.00817487,0.00933729,0.00933729,-0.0107487,0.00622007,0.00622007,0.00198434,0.00198434,
,,1.303,-0.865,0.155,,51.7,0.0785729,0.00624859,0.00624859,0.00788187,0.00788187,0.00511694,0.00487897,0.00487897,0.0014708,0.0014708,
,,1.303,-0.865,0.155,,66.8,0.0457166,0.00480811,0.00480811,0.0033478,0.0033478,0.00259071,0.00405611,0.00405611,0.00108158,0.00108158,
,,1.303,-0.865,0.155,,81.9,0.0372079,0.0063076,0.0063076,0.00780646,0.00780646,0.0122102,0.00556094,0.00556094,0.00228945,0.00228945,
,,1.303,-0.865,0.155,,97,0.0178489,0.00386669,0.00386669,0.00315304,0.00315304,0.0124146,0.00389952,0.00389952,0.00178707,0.00178707,
,,1.303,-0.865,0.155,,112.1,0.0217724,0.00762392,0.00762392,1417.41,1417.41,-0.0027693,0.00725188,0.00725188,0.00448669,0.00448669,
,,1.303,-0.864,0.155,,232.8,0.0442843,0.0267133,0.0267133,0.00905925,0.00905925,0.0221422,0.023476,0.023476,0.00668037,0.00668037,
,,1.303,-0.865,0.155,,247.9,0.0126624,0.00488425,0.00488425,0.00179616,0.00179616,-0.00538152,0.00492711,0.00492711,0.000433411,0.000433411,
,,1.303,-0.865,0.155,,263,0.0118711,0.0025508,0.0025508,0.00147562,0.00147562,0.00525474,0.00252753,0.00252753,0.00153816,0.00153816,
,,1.303,-0.865,0.155,,293.2,0.040989,0.00413441,0.00413441,0.00362938,0.00362938,0.00105507,0.00343465,0.00343465,0.00116015,0.00116015,
,,1.303,-0.865,0.155,,308.3,0.0842836,0.00895746,0.00895746,0.00595083,0.00595083,-0.0134031,0.00712391,0.00712391,0.00322669,0.00322669,
,,1.303,-0.863,0.155,,323.4,0.138197,0.0104815,0.0104815,0.00974688,0.00974688,-0.0139244,0.00813727,0.00813727,0.00155521,0.00155521,
,,1.303,-0.86,0.155,,338.3,0.275412,0.0154478,0.0154478,0.0209641,0.0209641,-0.00687069,0.0115624,0.0115624,0.00388163,0.00388163,
,,1.295,-0.895,0.154,,352.2,0.330772,0.0224264,0.0224264,0.021252,0.021252,-0.0315476,0.0168783,0.0168783,0.00718822,0.00718822,
,,1.302,-1.392,0.155,,7.2,0.0492117,0.0039346,0.0039346,0.00460428,0.00460428,-0.000699297,0.00301293,0.00301293,0.000661275,0.000661275,
,,1.302,-1.386,0.155,,21.8,0.032678,0.00364768,0.00364768,0.00246506,0.00246506,0.000469297,0.00287437,0.00287437,0.00251025,0.00251025,
,,1.303,-1.382,0.155,,36.7,0.0177387,0.00212656,0.00212656,0.00139446,0.00139446,-0.00208368,0.00174356,0.00174356,0.00114109,0.00114109,
,,1.303,-1.38,0.155,,51.7,0.0125552,0.0016838,0.0016838,0.00127872,0.00127872,-0.000537232,0.00138057,0.00138057,0.00104235,0.00104235,
,,1.304,-1.379,0.155,,66.8,0.00726499,0.00136195,0.00136195,0.00124719,0.00124719,-0.000738097,0.00116825,0.00116825,0.000529372,0.000529372,
,,1.304,-1.379,0.155,,81.9,0.0152121,0.0101632,0.0101632,0.00863173,0.00863173,-0.00400318,0.00971308,0.00971308,0.00794913,0.00794913,
,,1.303,-1.378,0.154,,157.3,0.00932424,0.00398533,0.00398533,0.00292388,0.00292388,0.00137121,0.00332297,0.00332297,0.000705942,0.000705942,
,,1.305,-1.38,0.155,,172.5,0.0194574,0.0168569,0.0168569,0.00786826,0.00786826,0.00512036,0.0156888,0.0156888,0.00530083,0.00530083,
,,1.304,-1.379,0.155,,278.1,0.00692336,0.00182273,0.00182273,0.000959419,0.000959419,0.00123474,0.00158567,0.00158567,0.00107087,0.00107087,
,,1.304,-1.379,0.155,,293.2,0.010458,0.00212204,0.00212204,0.00170103,0.00170103,-0.0020303,0.00187472,0.00187472,0.000463822,0.000463822,
,,1.303,-1.38,0.155,,308.3,0.00914745,0.0017518,0.0017518,0.000667835,0.000667835,-0.00218514,0.00156466,0.00156466,0.000572952,0.000572952,
,,1.303,-1.382,0.155,,323.3,0.0261152,0.00344275,0.00344275,0.00210412,0.00210412,0.00250321,0.00276946,0.00276946,0.00124909,0.00124909,
,,1.302,-1.386,0.155,,338.2,0.0405635,0.00340624,0.00340624,0.00254957,0.00254957,0.00427396,0.00259442,0.00259442,0.00286679,0.00286679,
,,1.302,-1.392,0.155,,352.8,0.0570741,0.00389871,0.00389871,0.00403532,0.00403532,-0.00455879,0.00293633,0.00293633,0.000604165,0.000604165,
,,1.423,-0.108,0.155,,67,3.60818,0.196878,0.196878,0.452549,0.452549,0.745453,0.149364,0.149364,0.223286,0.223286,
,,1.424,-0.108,0.155,,82.1,2.67534,0.129183,0.129183,0.196792,0.196792,0.390729,0.0963664,0.0963664,0.0632836,0.0632836,
,,1.424,-0.108,0.155,,97.2,2.04188,0.110815,0.110815,0.161646,0.161646,0.254216,0.0827907,0.0827907,0.0580443,0.0580443,
,,1.425,-0.108,0.155,,112.2,1.76345,0.121499,0.121499,0.125281,0.125281,0.330401,0.0925742,0.0925742,0.0242281,0.0242281,
,,1.425,-0.108,0.155,,127.3,1.67797,0.158384,0.158384,0.227288,0.227288,0.398244,0.121098,0.121098,0.0693909,0.0693909,
,,1.425,-0.108,0.155,,142.3,1.24277,0.0933727,0.0933727,0.11086,0.11086,0.0940335,0.0709671,0.0709671,0.0142619,0.0142619,
,,1.425,-0.108,0.155,,157.4,1.36766,0.104608,0.104608,0.0863413,0.0863413,0.0729089,0.0784295,0.0784295,0.0188716,0.0188716,
,,1.425,-0.108,0.155,,172.5,1.60414,0.164408,0.164408,0.206836,0.206836,-0.0405403,0.123516,0.123516,0.0171321,0.0171321,
,,1.425,-0.108,0.155,,187.5,1.08367,0.103562,0.103562,0.169325,0.169325,-0.0325381,0.0788142,0.0788142,0.0314127,0.0314127,
,,1.425,-0.108,0.155,,202.6,1.30869,0.0996404,0.0996404,0.0914483,0.0914483,-0.144827,0.0753157,0.0753157,0.0319882,0.0319882,
,,1.425,-0.108,0.155,,217.7,1.34743,0.102123,0.102123,0.116348,0.116348,-0.275407,0.0775134,0.0775134,0.0294339,0.0294339,
,,1.425,-0.108,0.155,,232.7,1.45696,0.120319,0.120319,0.171626,0.171626,0.0103509,0.090845,0.090845,0.0534145,0.0534145,
,,1.425,-0.108,0.155,,247.8,2.1151,0.157706,0.157706,0.256049,0.256049,-0.30168,0.118876,0.118876,0.117073,0.117073,
,,1.424,-0.108,0.155,,262.8,1.98686,0.10661,0.10661,0.136836,0.136836,-0.338056,0.0800883,0.0800883,0.0345029,0.0345029,
,,1.424,-0.108,0.155,,277.9,2.75836,0.140637,0.140637,0.165172,0.165172,-0.522257,0.10556,0.10556,0.0466925,0.0466925,
,,1.423,-0.108,0.155,,293,3.25549,0.173048,0.173048,0.231474,0.231474,-0.378749,0.129832,0.129832,0.162159,0.162159,
,,1.424,-0.153,0.155,,67,2.5201,0.12035,0.12035,0.153511,0.153511,0.17968,0.0890202,0.0890202,0.0642027,0.0642027,
,,1.425,-0.153,0.155,,82,1.89842,0.0903877,0.0903877,0.120915,0.120915,0.357862,0.0677283,0.0677283,0.0313797,0.0313797,
,,1.425,-0.153,0.155,,97.1,1.28642,0.0623681,0.0623681,0.0898401,0.0898401,0.176498,0.0465793,0.0465793,0.0278035,0.0278035,
,,1.426,-0.153,0.155,,112.2,1.08657,0.0668316,0.0668316,0.0832358,0.0832358,0.130294,0.0506853,0.0506853,0.0199219,0.0199219,
,,1.426,-0.152,0.155,,127.3,0.976484,0.0808912,0.0808912,0.074425,0.074425,0.0675606,0.0619475,0.0619475,0.0336944,0.0336944,
,,1.426,-0.152,0.155,,142.3,0.804274,0.0591217,0.0591217,0.0504248,0.0504248,0.0574445,0.0448178,0.0448178,0.0137639,0.0137639,
,,1.426,-0.152,0.155,,157.4,0.74043,0.0521409,0.0521409,0.0591512,0.0591512,0.18779,0.0403499,0.0403499,0.0158873,0.0158873,
