set,index,k,q_squared,x_b,t,phi,F,sigma,sigma_stat_plus,F1,F2
103,22,5.75,1.88,0.215,-0.15,335.14,0.00000,0.00000,0,0.71236,1.15655
103,23,5.75,1.88,0.215,-0.15,351.72,0.00000,0.00000,0,0.71236,1.15655
104,0,5.75,1.88,0.215,-0.2,7.5,0.00000,0.00000,0,0.64892,1.01978
104,1,5.75,1.88,0.215,-0.2,28.48,0.00000,0.00000,0,0.64892,1.01978
104,2,5.75,1.88,0.215,-0.2,40.38,0.00000,0.00000,0,0.64892,1.01978
104,3,5.75,1.88,0.215,-0.2,53.14,1.17520,0.11849,0.10082,0.64892,1.01978
104,4,5.75,1.88,0.215,-0.2,66.99,0.61880,0.08535,0.13793,0.64892,1.01978
104,5,5.75,1.88,0.215,-0.2,82.06,0.46840,0.06535,0.13952,0.64892,1.01978
104,6,5.75,1.88,0.215,-0.2,97.14,0.33840,0.04810,0.14214,0.64892,1.01978
104,7,5.75,1.88,0.215,-0.2,112.2,0.27770,0.03479,0.12529,0.64892,1.01978
104,8,5.75,1.88,0.215,-0.2,127.27,0.23710,0.04285,0.18073,0.64892,1.01978
104,9,5.75,1.88,0.215,-0.2,142.33,0.19540,0.02979,0.15244,0.64892,1.01978
104,10,5.75,1.88,0.215,-0.2,157.4,0.17450,0.02879,0.16496,0.64892,1.01978
104,11,5.75,1.88,0.215,-0.2,172.47,0.19990,0.03784,0.18929,0.64892,1.01978
104,12,5.75,1.88,0.215,-0.2,187.53,0.18740,0.04032,0.21515,0.64892,1.01978
104,13,5.75,1.88,0.215,-0.2,202.6,0.13980,0.02388,0.17084,0.64892,1.01978
104,14,5.75,1.88,0.215,-0.2,217.67,0.17820,0.03037,0.17043,0.64892,1.01978
104,15,5.75,1.88,0.215,-0.2,232.73,0.26250,0.04771,0.18174,0.64892,1.01978
104,16,5.75,1.88,0.215,-0.2,247.8,0.26590,0.04259,0.16016,0.64892,1.01978
104,17,5.75,1.88,0.215,-0.2,262.86,0.38800,0.05552,0.14309,0.64892,1.01978
104,18,5.75,1.88,0.215,-0.2,277.94,0.53810,0.05714,0.10619,0.64892,1.01978
104,19,5.75,1.88,0.215,-0.2,293.01,0.67780,0.08320,0.12275,0.64892,1.01978
104,20,5.75,1.88,0.215,-0.2,306.86,0.94360,0.09684,0.10262,0.64892,1.01978
104,21,5.75,1.88,0.215,-0.2,319.62,0.00000,0.00000,0,0.64892,1.01978
104,22,5.75,1.88,0.215,-0.2,331.52,0.00000,0.00000,0,0.64892,1.01978
104,23,5.75,1.88,0.215,-0.2,352.5,0.00000,0.00000,0,0.64892,1.01978
105,0,5.75,1.88,0.215,-0.26,7.5,0.00000,0.00000,0,0.58528,0.88573
105,1,5.75,1.88,0.215,-0.26,22.5,0.00000,0.00000,0,0.58528,0.88573
105,2,5.75,1.88,0.215,-0.26,41.86,0.00000,0.00000,0,0.58528,0.88573
105,3,5.75,1.88,0.215,-0.26,53.05,0.74430,0.06266,0.08419,0.58528,0.88573
105,4,5.75,1.88,0.215,-0.26,66.93,0.44010,0.05458,0.12401,0.58528,0.88573
105,5,5.75,1.88,0.215,-0.26,82.03,0.31380,0.03312,0.10555,0.58528,0.88573
105,6,5.75,1.88,0.215,-0.26,97.12,0.26320,0.02895,0.11,0.58528,0.88573
105,7,5.75,1.88,0.215,-0.26,112.19,0.15650,0.02009,0.12835,0.58528,0.88573
105,8,5.75,1.88,0.215,-0.26,127.26,0.15540,0.03001,0.19313,0.58528,0.88573
105,9,5.75,1.88,0.215,-0.26,142.33,0.13480,0.03148,0.23353,0.58528,0.88573
105,10,5.75,1.88,0.215,-0.26,157.4,0.09470,0.01884,0.19898,0.58528,0.88573
105,11,5.75,1.88,0.215,-0.26,172.47,0.13330,0.04065,0.30497,0.58528,0.88573
105,12,5.75,1.88,0.215,-0.26,187.53,0.10230,0.03373,0.32975,0.58528,0.88573
105,13,5.75,1.88,0.215,-0.26,202.6,0.13610,0.02087,0.15331,0.58528,0.88573
105,14,5.75,1.88,0.215,-0.26,217.67,0.13400,0.03694,0.27568,0.58528,0.88573
105,15,5.75,1.88,0.215,-0.26,232.74,0.14960,0.03915,0.26172,0.58528,0.88573
105,16,5.75,1.88,0.215,-0.26,247.81,0.18650,0.02838,0.15218,0.58528,0.88573
105,17,5.75,1.88,0.215,-0.26,262.88,0.21040,0.02794,0.13279,0.58528,0.88573
105,18,5.75,1.88,0.215,-0.26,277.97,0.34720,0.04697,0.13528,0.58528,0.88573
105,19,5.75,1.88,0.215,-0.26,293.07,0.45990,0.05584,0.12142,0.58528,0.88573
105,20,5.75,1.88,0.215,-0.26,306.95,0.75150,0.06399,0.08515,0.58528,0.88573
105,21,5.75,1.88,0.215,-0.26,318.14,0.00000,0.00000,0,0.58528,0.88573
105,22,5.75,1.88,0.215,-0.26,337.5,0.00000,0.00000,0,0.58528,0.88573
105,23,5.75,1.88,0.215,-0.26,352.5,0.00000,0.00000,0,0.58528,0.88573
106,0,5.75,1.88,0.215,-0.34,7.5,0.00000,0.00000,0,0.51603,0.74472
106,1,5.75,1.88,0.215,-0.34,22.5,0.00000,0.00000,0,0.51603,0.74472
106,2,5.75,1.88,0.215,-0.34,42.37,0.00000,0.00000,0,0.51603,0.74472
106,3,5.75,1.88,0.215,-0.34,52.72,0.42240,0.03608,0.08543,0.51603,0.74472
106,4,5.75,1.88,0.215,-0.34,66.9,0.27350,0.04178,0.15275,0.51603,0.74472
106,5,5.75,1.88,0.215,-0.34,82.01,0.19000,0.02977,0.15667,0.51603,0.74472
106,6,5.75,1.88,0.215,-0.34,97.1,0.14850,0.02210,0.14882,0.51603,0.74472
106,7,5.75,1.88,0.215,-0.34,112.18,0.11130,0.01840,0.1653,0.51603,0.74472
106,8,5.75,1.88,0.215,-0.34,127.25,0.08470,0.01761,0.20792,0.51603,0.74472
106,9,5.75,1.88,0.215,-0.34,142.32,0.06420,0.01354,0.21086,0.51603,0.74472
106,10,5.75,1.88,0.215,-0.34,157.4,0.08110,0.01652,0.20375,0.51603,0.74472
106,11,5.75,1.88,0.215,-0.34,172.46,0.07390,0.01730,0.2341,0.51603,0.74472
106,12,5.75,1.88,0.215,-0.34,187.54,0.05400,0.01163,0.21533,0.51603,0.74472
106,13,5.75,1.88,0.215,-0.34,202.6,0.05720,0.01560,0.27278,0.51603,0.74472
106,14,5.75,1.88,0.215,-0.34,217.68,0.06590,0.01226,0.18606,0.51603,0.74472
106,15,5.75,1.88,0.215,-0.34,232.75,0.06340,0.01383,0.21813,0.51603,0.74472
106,16,5.75,1.88,0.215,-0.34,247.82,0.09110,0.01517,0.16654,0.51603,0.74472
106,17,5.75,1.88,0.215,-0.34,262.9,0.13620,0.02048,0.15036,0.51603,0.74472
106,18,5.75,1.88,0.215,-0.34,277.99,0.19200,0.02032,0.10584,0.51603,0.74472
106,19,5.75,1.88,0.215,-0.34,293.1,0.30300,0.05001,0.16506,0.51603,0.74472
106,20,5.75,1.88,0.215,-0.34,307.28,0.45150,0.04848,0.10738,0.51603,0.74472
106,21,5.75,1.88,0.215,-0.34,317.63,0.00000,0.00000,0,0.51603,0.74472
106,22,5.75,1.88,0.215,-0.34,337.5,0.00000,0.00000,0,0.51603,0.74472
106,23,5.75,1.88,0.215,-0.34,352.5,0.00000,0.00000,0,0.51603,0.74472
107,0,5.75,1.88,0.215,-0.45,7.5,0.00000,0.00000,0,0.4413,0.59989
107,1,5.75,1.88,0.215,-0.45,22.5,0.00000,0.00000,0,0.4413,0.59989
107,2,5.75,1.88,0.215,-0.45,42.22,0.00000,0.00000,0,0.4413,0.59989
107,3,5.75,1.88,0.215,-0.45,51.98,0.25990,0.03049,0.11731,0.4413,0.59989
107,4,5.75,1.88,0.215,-0.45,66.87,0.16690,0.01945,0.11652,0.4413,0.59989
107,5,5.75,1.88,0.215,-0.45,81.99,0.10140,0.02491,0.24566,0.4413,0.59989
107,6,5.75,1.88,0.215,-0.45,97.08,0.08740,0.01118,0.12795,0.4413,0.59989
107,7,5.75,1.88,0.215,-0.45,112.17,0.05750,0.01212,0.21087,0.4413,0.59989
107,8,5.75,1.88,0.215,-0.45,127.24,0.03250,0.00707,0.21757,0.4413,0.59989
107,9,5.75,1.88,0.215,-0.45,142.32,0.03950,0.00825,0.20884,0.4413,0.59989
107,10,5.75,1.88,0.215,-0.45,157.4,0.04700,0.01117,0.23758,0.4413,0.59989
107,11,5.75,1.88,0.215,-0.45,172.46,0.03840,0.01160,0.30213,0.4413,0.59989
107,12,5.75,1.88,0.215,-0.45,187.54,0.03540,0.00818,0.23119,0.4413,0.59989
107,13,5.75,1.88,0.215,-0.45,202.6,0.05400,0.01729,0.32016,0.4413,0.59989
107,14,5.75,1.88,0.215,-0.45,217.68,0.04150,0.01215,0.29275,0.4413,0.59989
107,15,5.75,1.88,0.215,-0.45,232.76,0.04550,0.01068,0.23479,0.4413,0.59989
107,16,5.75,1.88,0.215,-0.45,247.83,0.06330,0.02188,0.34569,0.4413,0.59989
107,17,5.75,1.88,0.215,-0.45,262.92,0.07470,0.01154,0.15444,0.4413,0.59989
107,18,5.75,1.88,0.215,-0.45,278.01,0.10210,0.01231,0.12053,0.4413,0.59989
107,19,5.75,1.88,0.215,-0.45,293.13,0.16690,0.02030,0.1216,0.4413,0.59989
107,20,5.75,1.88,0.215,-0.45,308.02,0.26290,0.02933,0.11156,0.4413,0.59989
107,21,5.75,1.88,0.215,-0.45,317.78,0.35250,0.05744,0.16296,0.4413,0.59989
107,22,5.75,1.88,0.215,-0.45,337.5,0.00000,0.00000,0,0.4413,0.59989
107,23,5.75,1.88,0.215,-0.45,352.5,0.00000,0.00000,0,0.4413,0.59989
108,0,5.75,1.79,0.244,-0.11,7.44,0.92280,0.10119,0.10966,0.77206,1.28727
108,1,5.75,1.79,0.244,-0.11,22.34,0.76880,0.07743,0.10072,0.77206,1.28727
108,2,5.75,1.79,0.244,-0.11,37.27,0.68020,0.06590,0.09689,0.77206,1.28727
108,3,5.75,1.79,0.244,-0.11,52.23,0.52450,0.05800,0.11059,0.77206,1.28727
108,4,5.75,1.79,0.244,-0.11,67.21,0.45980,0.06364,0.13841,0.77206,1.28727
108,5,5.75,1.79,0.244,-0.11,82.21,0.41730,0.07362,0.17642,0.77206,1.28727
108,6,5.75,1.79,0.244,-0.11,97.22,0.40400,0.06090,0.15074,0.77206,1.28727
108,7,5.75,1.79,0.244,-0.11,112.25,0.24450,0.04433,0.18131,0.77206,1.28727
108,8,5.75,1.79,0.244,-0.11,127.28,0.23460,0.06425,0.27388,0.77206,1.28727
108,9,5.75,1.79,0.244,-0.11,142.33,0.15010,0.08020,0.53431,0.77206,1.28727
108,10,5.75,1.79,0.244,-0.11,157.39,0.13320,0.10751,0.80713,0.77206,1.28727
108,11,5.75,1.79,0.244,-0.11,172.46,0.00000,0.00000,0,0.77206,1.28727
108,12,5.75,1.79,0.244,-0.11,187.54,0.00000,0.00000,0,0.77206,1.28727
108,13,5.75,1.79,0.244,-0.11,202.61,0.00000,0.00000,0,0.77206,1.28727
108,14,5.75,1.79,0.244,-0.11,217.67,0.00000,0.00000,0,0.77206,1.28727
108,15,5.75,1.79,0.244,-0.11,232.72,0.00000,0.00000,0,0.77206,1.28727
108,16,5.75,1.79,0.244,-0.11,247.75,0.28230,0.10713,0.37948,0.77206,1.28727
108,17,5.75,1.79,0.244,-0.11,262.78,0.29470,0.06320,0.21445,0.77206,1.28727
108,18,5.75,1.79,0.244,-0.11,277.79,0.45550,0.05856,0.12857,0.77206,1.28727
108,19,5.75,1.79,0.244,-0.11,292.79,0.32750,0.06155,0.18793,0.77206,1.28727
108,20,5.75,1.79,0.244,-0.11,307.77,0.54030,0.11269,0.20856,0.77206,1.28727
108,21,5.75,1.79,0.244,-0.11,322.73,0.76450,0.08346,0.10917,0.77206,1.28727
108,22,5.75,1.79,0.244,-0.11,337.66,0.77520,0.10792,0.13922,0.77206,1.28727
108,23,5.75,1.79,0.244,-0.11,352.56,0.93910,0.09977,0.10625,0.77206,1.28727
109,0,5.75,1.79,0.244,-0.15,7.42,1.04450,0.08947,0.08566,0.71236,1.15655
109,1,5.75,1.79,0.244,-0.15,22.25,0.81470,0.08027,0.09853,0.71236,1.15655
109,2,5.75,1.79,0.244,-0.15,37.15,0.76720,0.06873,0.08958,0.71236,1.15655
109,3,5.75,1.79,0.244,-0.15,52.12,0.52800,0.05776,0.10938,0.71236,1.15655
109,4,5.75,1.79,0.244,-0.15,67.12,0.37240,0.05318,0.14279,0.71236,1.15655
109,5,5.75,1.79,0.244,-0.15,82.14,0.28280,0.05686,0.20108,0.71236,1.15655
109,6,5.75,1.79,0.244,-0.15,97.17,0.22930,0.04302,0.18762,0.71236,1.15655
109,7,5.75,1.79,0.244,-0.15,112.21,0.18180,0.02786,0.15326,0.71236,1.15655
109,8,5.75,1.79,0.244,-0.15,127.27,0.21820,0.05750,0.2635,0.71236,1.15655
109,9,5.75,1.79,0.244,-0.15,142.32,0.16120,0.04132,0.25633,0.71236,1.15655
109,10,5.75,1.79,0.244,-0.15,157.39,0.10860,0.03168,0.29171,0.71236,1.15655
109,11,5.75,1.79,0.244,-0.15,172.46,0.15410,0.05801,0.37647,0.71236,1.15655
109,12,5.75,1.79,0.244,-0.15,187.54,0.11990,0.06956,0.58016,0.71236,1.15655
109,13,5.75,1.79,0.244,-0.15,202.61,0.14110,0.05374,0.38088,0.71236,1.15655
109,14,5.75,1.79,0.244,-0.15,217.68,0.15120,0.03040,0.20105,0.71236,1.15655
109,15,5.75,1.79,0.244,-0.15,232.73,0.12740,0.03103,0.24358,0.71236,1.15655
109,16,5.75,1.79,0.244,-0.15,247.79,0.19430,0.05107,0.26285,0.71236,1.15655
109,17,5.75,1.79,0.244,-0.15,262.83,0.22910,0.03189,0.1392,0.71236,1.15655
109,18,5.75,1.79,0.244,-0.15,277.86,0.35980,0.05589,0.15534,0.71236,1.15655
109,19,5.75,1.79,0.244,-0.15,292.88,0.36390,0.04849,0.13326,0.71236,1.15655
109,20,5.75,1.79,0.244,-0.15,307.88,0.58530,0.05744,0.09813,0.71236,1.15655
109,21,5.75,1.79,0.244,-0.15,322.85,0.72500,0.06367,0.08782,0.71236,1.15655
109,22,5.75,1.79,0.244,-0.15,337.75,0.88910,0.07586,0.08532,0.71236,1.15655
109,23,5.75,1.79,0.244,-0.15,352.58,1.04670,0.10711,0.10234,0.71236,1.15655
110,0,5.75,1.79,0.244,-0.2,7.52,0.91570,0.09333,0.10192,0.64892,1.01978
110,1,5.75,1.79,0.244,-0.2,22.29,0.80460,0.08798,0.10935,0.64892,1.01978
110,2,5.75,1.79,0.244,-0.2,37.03,0.60660,0.05967,0.09837,0.64892,1.01978
110,3,5.75,1.79,0.244,-0.2,52.02,0.44340,0.05161,0.1164,0.64892,1.01978
110,4,5.75,1.79,0.244,-0.2,67.04,0.35480,0.04976,0.14026,0.64892,1.01978
110,5,5.75,1.79,0.244,-0.2,82.09,0.20850,0.03220,0.15446,0.64892,1.01978
110,6,5.75,1.79,0.244,-0.2,97.14,0.12190,0.02397,0.19665,0.64892,1.01978
110,7,5.75,1.79,0.244,-0.2,112.19,0.10780,0.01996,0.1852,0.64892,1.01978
110,8,5.75,1.79,0.244,-0.2,127.25,0.09960,0.02190,0.21984,0.64892,1.01978
110,9,5.75,1.79,0.244,-0.2,142.32,0.11330,0.03087,0.27246,0.64892,1.01978
110,10,5.75,1.79,0.244,-0.2,157.39,0.07520,0.01794,0.2386,0.64892,1.01978
110,11,5.75,1.79,0.244,-0.2,172.46,0.07290,0.02285,0.31348,0.64892,1.01978
110,12,5.75,1.79,0.244,-0.2,187.54,0.00000,0.00000,0,0.64892,1.01978
110,13,5.75,1.79,0.244,-0.2,202.61,0.09930,0.03178,0.32008,0.64892,1.01978
110,14,5.75,1.79,0.244,-0.2,217.68,0.13300,0.02366,0.17792,0.64892,1.01978
110,15,5.75,1.79,0.244,-0.2,232.75,0.08390,0.02230,0.26584,0.64892,1.01978
110,16,5.75,1.79,0.244,-0.2,247.81,0.11480,0.03596,0.31322,0.64892,1.01978
110,17,5.75,1.79,0.244,-0.2,262.86,0.12900,0.02369,0.18363,0.64892,1.01978
110,18,5.75,1.79,0.244,-0.2,277.91,0.22970,0.02986,0.13,0.64892,1.01978
110,19,5.75,1.79,0.244,-0.2,292.96,0.24180,0.04595,0.19003,0.64892,1.01978
110,20,5.75,1.79,0.244,-0.2,307.98,0.51250,0.07523,0.14678,0.64892,1.01978
110,21,5.75,1.79,0.244,-0.2,322.97,0.59150,0.06354,0.10743,0.64892,1.01978
110,22,5.75,1.79,0.244,-0.2,337.71,0.77380,0.06622,0.08558,0.64892,1.01978
110,23,5.75,1.79,0.244,-0.2,352.48,0.98270,0.08284,0.0843,0.64892,1.01978
111,0,5.75,1.79,0.244,-0.26,7.94,0.96870,0.10165,0.10494,0.58528,0.88573
111,1,5.75,1.79,0.244,-0.26,22.8,0.75060,0.07989,0.10644,0.58528,0.88573
111,2,5.75,1.79,0.244,-0.26,36.9,0.44490,0.04327,0.09725,0.58528,0.88573
111,3,5.75,1.79,0.244,-0.26,51.92,0.35770,0.03042,0.08504,0.58528,0.88573
111,4,5.75,1.79,0.244,-0.26,66.98,0.22840,0.02474,0.10833,0.58528,0.88573
111,5,5.75,1.79,0.244,-0.26,82.04,0.15460,0.02304,0.14904,0.58528,0.88573
111,6,5.75,1.79,0.244,-0.26,97.11,0.11550,0.02119,0.1835,0.58528,0.88573
111,7,5.75,1.79,0.244,-0.26,112.17,0.09700,0.01604,0.16538,0.58528,0.88573
111,8,5.75,1.79,0.244,-0.26,127.24,0.08620,0.02787,0.32337,0.58528,0.88573
111,9,5.75,1.79,0.244,-0.26,142.31,0.05110,0.01619,0.31681,0.58528,0.88573
111,10,5.75,1.79,0.244,-0.26,157.38,0.04410,0.01951,0.44248,0.58528,0.88573
111,11,5.75,1.79,0.244,-0.26,172.46,0.09500,0.03328,0.35036,0.58528,0.88573
111,12,5.75,1.79,0.244,-0.26,187.54,0.07360,0.03055,0.41507,0.58528,0.88573
111,13,5.75,1.79,0.244,-0.26,202.62,0.07920,0.02198,0.27756,0.58528,0.88573
111,14,5.75,1.79,0.244,-0.26,217.69,0.05640,0.02281,0.4044,0.58528,0.88573
111,15,5.75,1.79,0.244,-0.26,232.76,0.06520,0.02316,0.35526,0.58528,0.88573
111,16,5.75,1.79,0.244,-0.26,247.83,0.10250,0.01951,0.19031,0.58528,0.88573
111,17,5.75,1.79,0.244,-0.26,262.89,0.11270,0.02050,0.1819,0.58528,0.88573
111,18,5.75,1.79,0.244,-0.26,277.96,0.14560,0.02086,0.14327,0.58528,0.88573
111,19,5.75,1.79,0.244,-0.26,293.02,0.22930,0.04428,0.19312,0.58528,0.88573
111,20,5.75,1.79,0.244,-0.26,308.08,0.31080,0.03446,0.11087,0.58528,0.88573
111,21,5.75,1.79,0.244,-0.26,323.1,0.46290,0.03986,0.08612,0.58528,0.88573
111,22,5.75,1.79,0.244,-0.26,337.2,0.74170,0.05613,0.07568,0.58528,0.88573
111,23,5.75,1.79,0.244,-0.26,352.06,1.13430,0.10085,0.08891,0.58528,0.88573
112,0,5.75,1.8,0.244,-0.34,9.48,0.00000,0.00000,0,0.51603,0.74472
112,1,5.75,1.8,0.244,-0.34,24.21,0.63590,0.07150,0.11244,0.51603,0.74472
112,2,5.75,1.8,0.244,-0.34,36.86,0.37750,0.03071,0.08134,0.51603,0.74472
112,3,5.75,1.8,0.244,-0.34,51.81,0.22160,0.02059,0.09292,0.51603,0.74472
112,4,5.75,1.8,0.244,-0.34,66.91,0.12770,0.01663,0.13025,0.51603,0.74472
112,5,5.75,1.8,0.244,-0.34,82,0.07780,0.01294,0.16629,0.51603,0.74472
112,6,5.75,1.8,0.244,-0.34,97.08,0.06990,0.01096,0.15678,0.51603,0.74472
112,7,5.75,1.8,0.244,-0.34,112.15,0.05160,0.01060,0.20543,0.51603,0.74472
112,8,5.75,1.8,0.244,-0.34,127.23,0.05510,0.01989,0.361,0.51603,0.74472
112,9,5.75,1.8,0.244,-0.34,142.31,0.00000,0.00000,0,0.51603,0.74472
112,10,5.75,1.8,0.244,-0.34,157.38,0.03160,0.01975,0.62508,0.51603,0.74472
112,11,5.75,1.8,0.244,-0.34,172.46,0.00000,0.00000,0,0.51603,0.74472
112,12,5.75,1.8,0.244,-0.34,187.54,0.00000,0.00000,0,0.51603,0.74472
112,13,5.75,1.8,0.244,-0.34,202.62,0.05640,0.03420,0.60634,0.51603,0.74472
112,14,5.75,1.8,0.244,-0.34,217.69,0.11140,0.05955,0.53453,0.51603,0.74472
112,15,5.75,1.8,0.244,-0.34,232.77,0.05170,0.02101,0.40632,0.51603,0.74472
112,16,5.75,1.8,0.244,-0.34,247.85,0.06630,0.02052,0.30957,0.51603,0.74472
112,17,5.75,1.8,0.244,-0.34,262.92,0.08950,0.01394,0.1558,0.51603,0.74472
112,18,5.75,1.8,0.244,-0.34,278,0.08780,0.01439,0.16393,0.51603,0.74472
112,19,5.75,1.8,0.244,-0.34,293.09,0.16150,0.02510,0.1554,0.51603,0.74472
112,20,5.75,1.8,0.244,-0.34,308.19,0.22460,0.03110,0.13847,0.51603,0.74472
112,21,5.75,1.8,0.244,-0.34,323.14,0.38490,0.03988,0.10362,0.51603,0.74472
112,22,5.75,1.8,0.244,-0.34,335.79,0.67020,0.05384,0.08034,0.51603,0.74472
112,23,5.75,1.8,0.244,-0.34,350.52,0.00000,0.00000,0,0.51603,0.74472
113,0,5.75,1.8,0.244,-0.45,7.5,0.00000,0.00000,0,0.4413,0.59989
113,1,5.75,1.8,0.244,-0.45,26.69,0.00000,0.00000,0,0.4413,0.59989
113,2,5.75,1.8,0.244,-0.45,36.83,0.26750,0.02277,0.08512,0.4413,0.59989
113,3,5.75,1.8,0.244,-0.45,51.71,0.14610,0.01315,0.09001,0.4413,0.59989
113,4,5.75,1.8,0.244,-0.45,66.84,0.08200,0.01090,0.13298,0.4413,0.59989
113,5,5.75,1.8,0.244,-0.45,81.95,0.05560,0.00972,0.17482,0.4413,0.59989
113,6,5.75,1.8,0.244,-0.45,97.05,0.04830,0.01439,0.29791,0.4413,0.59989
113,7,5.75,1.8,0.244,-0.45,112.14,0.03420,0.01068,0.31237,0.4413,0.59989
113,8,5.75,1.8,0.244,-0.45,127.22,0.00000,0.00000,0,0.4413,0.59989
113,9,5.75,1.8,0.244,-0.45,142.3,0.00000,0.00000,0,0.4413,0.59989
113,10,5.75,1.8,0.244,-0.45,157.37,0.00000,0.00000,0,0.4413,0.59989
113,11,5.75,1.8,0.244,-0.45,172.46,0.00000,0.00000,0,0.4413,0.59989
113,12,5.75,1.8,0.244,-0.45,187.54,0.00000,0.00000,0,0.4413,0.59989
113,13,5.75,1.8,0.244,-0.45,202.63,0.00000,0.00000,0,0.4413,0.59989
113,14,5.75,1.8,0.244,-0.45,217.7,0.00000,0.00000,0,0.4413,0.59989
113,15,5.75,1.8,0.244,-0.45,232.78,0.03630,0.03048,0.83968,0.4413,0.59989
113,16,5.75,1.8,0.244,-0.45,247.86,0.03610,0.01132,0.31362,0.4413,0.59989
113,17,5.75,1.8,0.244,-0.45,262.95,0.04200,0.00784,0.18669,0.4413,0.59989
113,18,5.75,1.8,0.244,-0.45,278.05,0.06170,0.00791,0.12813,0.4413,0.59989
113,19,5.75,1.8,0.244,-0.45,293.16,0.11650,0.01492,0.12808,0.4413,0.59989
113,20,5.75,1.8,0.244,-0.45,308.29,0.12190,0.01676,0.13751,0.4413,0.59989
113,21,5.75,1.8,0.244,-0.45,323.17,0.25960,0.02819,0.10857,0.4413,0.59989
113,22,5.75,1.8,0.244,-0.45,333.31,0.00000,0.00000,0,0.4413,0.59989
113,23,5.75,1.8,0.244,-0.45,352.5,0.00000,0.00000,0,0.4413,0.59989
114,0,5.75,2.12,0.244,-0.11,7.54,1.53460,0.13712,0.08935,0.77206,1.28727
114,1,5.75,2.12,0.244,-0.11,22.6,1.42070,0.13277,0.09345,0.77206,1.28727
114,2,5.75,2.12,0.244,-0.11,37.61,1.04040,0.12148,0.11676,0.77206,1.28727
114,3,5.75,2.12,0.244,-0.11,52.44,0.87990,0.08650,0.09831,0.77206,1.28727
114,4,5.75,2.12,0.244,-0.11,67.2,0.69520,0.06824,0.09816,0.77206,1.28727
114,5,5.75,2.12,0.244,-0.11,82.22,0.59830,0.07520,0.12569,0.77206,1.28727
114,6,5.75,2.12,0.244,-0.11,97.24,0.50700,0.07297,0.14393,0.77206,1.28727
114,7,5.75,2.12,0.244,-0.11,112.27,0.32180,0.04225,0.1313,0.77206,1.28727
114,8,5.75,2.12,0.244,-0.11,127.31,0.25930,0.05990,0.231,0.77206,1.28727
114,9,5.75,2.12,0.244,-0.11,142.36,0.25830,0.06360,0.24624,0.77206,1.28727
114,10,5.75,2.12,0.244,-0.11,157.41,0.20500,0.04750,0.23172,0.77206,1.28727
114,11,5.75,2.12,0.244,-0.11,172.47,0.15600,0.05685,0.3644,0.77206,1.28727
114,12,5.75,2.12,0.244,-0.11,187.53,0.15900,0.05759,0.36219,0.77206,1.28727
114,13,5.75,2.12,0.244,-0.11,202.59,0.19640,0.04960,0.25253,0.77206,1.28727
114,14,5.75,2.12,0.244,-0.11,217.64,0.31180,0.09630,0.30887,0.77206,1.28727
114,15,5.75,2.12,0.244,-0.11,232.69,0.32510,0.08869,0.2728,0.77206,1.28727
114,16,5.75,2.12,0.244,-0.11,247.73,0.38920,0.07731,0.19863,0.77206,1.28727
114,17,5.75,2.12,0.244,-0.11,262.76,0.37410,0.04429,0.1184,0.77206,1.28727
114,18,5.75,2.12,0.244,-0.11,277.78,0.62330,0.09723,0.15599,0.77206,1.28727
114,19,5.75,2.12,0.244,-0.11,292.8,0.73630,0.11507,0.15628,0.77206,1.28727
114,20,5.75,2.12,0.244,-0.11,307.56,0.83370,0.08401,0.10077,0.77206,1.28727
114,21,5.75,2.12,0.244,-0.11,322.39,1.20460,0.10594,0.08794,0.77206,1.28727
114,22,5.75,2.12,0.244,-0.11,337.4,1.38840,0.14100,0.10156,0.77206,1.28727
114,23,5.75,2.12,0.244,-0.11,352.46,1.69500,0.16550,0.09764,0.77206,1.28727
115,0,5.75,2.12,0.245,-0.15,7.67,1.84000,0.22472,0.12213,0.71236,1.15655
115,1,5.75,2.12,0.245,-0.15,22.96,1.59190,0.13416,0.08427,0.71236,1.15655
115,2,5.75,2.12,0.245,-0.15,37.7,1.09710,0.09876,0.09002,0.71236,1.15655
115,3,5.75,2.12,0.245,-0.15,52.54,0.79360,0.08988,0.11326,0.71236,1.15655
115,4,5.75,2.12,0.245,-0.15,67.11,0.61490,0.07227,0.11753,0.71236,1.15655
115,5,5.75,2.12,0.245,-0.15,82.14,0.44620,0.05147,0.11535,0.71236,1.15655
115,6,5.75,2.12,0.245,-0.15,97.19,0.33590,0.04317,0.12853,0.71236,1.15655
115,7,5.75,2.12,0.245,-0.15,112.24,0.30840,0.04718,0.15298,0.71236,1.15655
115,8,5.75,2.12,0.245,-0.15,127.29,0.20340,0.03398,0.16707,0.71236,1.15655
115,9,5.75,2.12,0.245,-0.15,142.35,0.18980,0.03125,0.16463,0.71236,1.15655
115,10,5.75,2.12,0.245,-0.15,157.41,0.16220,0.04057,0.25013,0.71236,1.15655
115,11,5.75,2.12,0.245,-0.15,172.47,0.14580,0.03010,0.20647,0.71236,1.15655
115,12,5.75,2.12,0.245,-0.15,187.53,0.16560,0.03323,0.20069,0.71236,1.15655
115,13,5.75,2.12,0.245,-0.15,202.59,0.15350,0.02523,0.16436,0.71236,1.15655
115,14,5.75,2.12,0.245,-0.15,217.65,0.16300,0.03130,0.19203,0.71236,1.15655
115,15,5.75,2.12,0.245,-0.15,232.71,0.22830,0.03559,0.1559,0.71236,1.15655
