bin,k,q_squared,t,x_b,w,phi,sigma,sigma_stat_plus,sigma_stat_minus,sigma_sys_plus,sigma_sys_minus,Helc_diff_D^4_sigma (nb/Gev^4),Helc_diff_D^4_sigma_stat_plus,Helc_diff_D^4_sigma_stat_minus,Helc_diff_D^4_sigma_sys_plus,Helc_diff_D^4_sigma_sys_minus,link
,,2.406,0.204,0.275,,37.4,,,,,,0.0769067,0.0169066,0.0169066,0.00694935,0.00694935,
,,2.415,0.204,0.274,,52.1,,,,,,0.108173,0.0141587,0.0141587,0.00927003,0.00927003,
,,2.414,0.204,0.275,,67.1,,,,,,0.0150562,0.0124397,0.0124397,0.00916804,0.00916804,
,,2.414,0.204,0.275,,82.1,,,,,,0.0634371,0.0128204,0.0128204,0.00506369,0.00506369,
,,2.414,0.203,0.275,,97.2,,,,,,0.024093,0.00746726,0.00746726,0.00281856,0.00281856,
,,2.415,0.203,0.275,,112.2,,,,,,0.0265026,0.0061025,0.0061025,0.00371439,0.00371439,
,,2.416,0.203,0.275,,127.3,,,,,,0.00940657,0.00846982,0.00846982,0.00213798,0.00213798,
,,2.418,0.203,0.275,,172.5,,,,,,-0.00167762,0.00620718,0.00620718,0.00428145,0.00428145,
,,2.418,0.203,0.275,,202.6,,,,,,-0.0188309,0.00883091,0.00883091,0.00187718,0.00187718,
,,2.417,0.203,0.275,,217.7,,,,,,-0.00707466,0.0092093,0.0092093,0.00265426,0.00265426,
,,2.416,0.203,0.275,,232.7,,,,,,-0.0209999,0.00780372,0.00780372,0.00452023,0.00452023,
,,2.415,0.203,0.275,,247.8,,,,,,-0.0215691,0.00915558,0.00915558,0.00410546,0.00410546,
,,2.414,0.203,0.275,,262.8,,,,,,-0.0284345,0.00954352,0.00954352,0.00320472,0.00320472,
,,2.414,0.204,0.275,,277.9,,,,,,-0.0346475,0.0124409,0.0124409,0.0060701,0.0060701,
,,2.414,0.204,0.275,,292.9,,,,,,0.00470718,0.0109485,0.0109485,0.00524703,0.00524703,
,,2.415,0.204,0.274,,307.9,,,,,,-0.0591752,0.013981,0.013981,0.00819346,0.00819346,
,,2.406,0.204,0.275,,322.6,,,,,,-0.0255367,0.0159884,0.0159884,0.00582866,0.00582866,
,,2.365,0.204,0.275,,337.4,,,,,,-0.0382807,0.0214336,0.0214336,0.0108024,0.0108024,
,,2.328,0.203,0.275,,352.4,,,,,,-0.0410046,0.0333544,0.0333544,0.0251622,0.0251622,
,,2.316,0.262,0.275,,22.7,,,,,,0.0512998,0.0276565,0.0276565,0.00879203,0.00879203,
,,2.392,0.263,0.275,,37.5,,,,,,0.0244392,0.0135919,0.0135919,0.00348021,0.00348021,
,,2.414,0.263,0.275,,51.9,,,,,,0.0555994,0.0072011,0.0072011,0.0050647,0.0050647,
,,2.413,0.263,0.275,,67,,,,,,0.0379879,0.00759299,0.00759299,0.00419931,0.00419931,
,,2.413,0.262,0.275,,82.1,,,,,,0.0405485,0.00875153,0.00875153,0.00358165,0.00358165,
,,2.414,0.262,0.275,,97.2,,,,,,0.0227293,0.00598159,0.00598159,0.003267,0.003267,
,,2.415,0.262,0.275,,112.2,,,,,,0.0143701,0.00452607,0.00452607,0.00248434,0.00248434,
,,2.415,0.262,0.275,,127.3,,,,,,0.0218114,0.00630208,0.00630208,0.00168128,0.00168128,
,,2.416,0.262,0.275,,142.3,,,,,,0.0123515,0.0053508,0.0053508,0.00223214,0.00223214,
,,2.417,0.262,0.275,,157.4,,,,,,0.00829118,0.00378917,0.00378917,0.00180604,0.00180604,
,,2.417,0.262,0.275,,172.5,,,,,,0.0082262,0.00510987,0.00510987,0.00313338,0.00313338,
,,2.417,0.262,0.275,,187.5,,,,,,0.0155805,0.00501096,0.00501096,0.00148463,0.00148463,
,,2.417,0.262,0.275,,202.6,,,,,,-0.00933,0.0048086,0.0048086,0.00146073,0.00146073,
,,2.416,0.262,0.275,,217.7,,,,,,-0.00306313,0.00334383,0.00334383,0.00118966,0.00118966,
,,2.415,0.262,0.275,,232.7,,,,,,-0.017545,0.006059,0.006059,0.0034937,0.0034937,
,,2.415,0.262,0.275,,247.8,,,,,,-0.0225582,0.00681302,0.00681302,0.00392432,0.00392432,
,,2.414,0.262,0.275,,262.8,,,,,,-0.0245797,0.00752087,0.00752087,0.00207674,0.00207674,
,,2.413,0.262,0.275,,277.9,,,,,,-0.0294614,0.00596056,0.00596056,0.0019426,0.0019426,
,,2.413,0.263,0.275,,293,,,,,,-0.0317962,0.00770423,0.00770423,0.00435113,0.00435113,
,,2.414,0.263,0.275,,308.1,,,,,,-0.0376009,0.011843,0.011843,0.00402676,0.00402676,
,,2.392,0.263,0.275,,322.5,,,,,,-0.0701275,0.0129826,0.0129826,0.00596297,0.00596297,
,,2.316,0.262,0.275,,337.3,,,,,,-0.0548793,0.0221079,0.0221079,0.0254,0.0254,
,,2.376,0.342,0.275,,37.7,,,,,,0.0573338,0.011845,0.011845,0.00470963,0.00470963,
,,2.412,0.342,0.275,,51.8,,,,,,0.0569461,0.00728473,0.00728473,0.00454788,0.00454788,
,,2.411,0.341,0.275,,67,,,,,,0.011937,0.00464648,0.00464648,0.00252896,0.00252896,
,,2.412,0.341,0.275,,82,,,,,,0.0195608,0.00919017,0.00919017,0.00575142,0.00575142,
,,2.413,0.341,0.275,,97.1,,,,,,0.0197007,0.00336442,0.00336442,0.00191122,0.00191122,
,,2.414,0.341,0.275,,112.2,,,,,,0.0184181,0.0035835,0.0035835,0.00177804,0.00177804,
,,2.415,0.341,0.275,,127.3,,,,,,0.00309268,0.00288401,0.00288401,0.000489993,0.000489993,
,,2.416,0.341,0.275,,142.3,,,,,,-0.00420606,0.00597956,0.00597956,0.00269082,0.00269082,
,,2.416,0.34,0.275,,157.4,,,,,,-0.00250629,0.00401999,0.00401999,0.00238279,0.00238279,
,,2.417,0.34,0.275,,172.5,,,,,,0.00347435,0.0040316,0.0040316,0.002387,0.002387,
,,2.417,0.34,0.275,,187.5,,,,,,0.00510716,0.00770677,0.00770677,0.00787514,0.00787514,
,,2.416,0.34,0.275,,202.6,,,,,,-0.00502261,0.00514331,0.00514331,0.00520429,0.00520429,
,,2.416,0.341,0.275,,217.7,,,,,,-0.00396827,0.00383003,0.00383003,0.00180322,0.00180322,
,,2.415,0.341,0.275,,232.7,,,,,,-0.0118241,0.00441133,0.00441133,0.00323631,0.00323631,
,,2.414,0.341,0.275,,247.8,,,,,,-0.0115875,0.0039981,0.0039981,0.00216312,0.00216312,
,,2.413,0.341,0.275,,262.9,,,,,,-0.02202,0.00491503,0.00491503,0.00307104,0.00307104,
,,2.412,0.341,0.275,,278,,,,,,-0.0148234,0.00425651,0.00425651,0.00238257,0.00238257,
,,2.411,0.341,0.275,,293,,,,,,-0.0466091,0.00690249,0.00690249,0.00498268,0.00498268,
,,2.412,0.342,0.275,,308.2,,,,,,-0.0404788,0.0074353,0.0074353,0.00429454,0.00429454,
,,2.376,0.342,0.275,,322.3,,,,,,-0.0196702,0.0103973,0.0103973,0.00972267,0.00972267,
,,2.368,0.45,0.275,,37.6,,,,,,0.0302077,0.00698199,0.00698199,0.00223168,0.00223168,
,,2.408,0.448,0.275,,51.8,,,,,,0.00724905,0.00344272,0.00344272,0.00204904,0.00204904,
,,2.409,0.448,0.275,,66.9,,,,,,0.00481632,0.00356239,0.00356239,0.0011836,0.0011836,
,,2.41,0.448,0.275,,82,,,,,,0.0144007,0.0046614,0.0046614,0.00125786,0.00125786,
,,2.411,0.447,0.275,,97.1,,,,,,0.00183723,0.00366912,0.00366912,0.00146872,0.00146872,
,,2.413,0.447,0.275,,112.2,,,,,,0.00273217,0.00264991,0.00264991,0.00109731,0.00109731,
,,2.414,0.447,0.275,,127.3,,,,,,0.00267672,0.00277475,0.00277475,0.00118258,0.00118258,
,,2.415,0.447,0.275,,142.3,,,,,,0.000879224,0.00162653,0.00162653,0.000635691,0.000635691,
,,2.416,0.447,0.275,,157.4,,,,,,0.000880797,0.00200487,0.00200487,0.00155263,0.00155263,
,,2.416,0.447,0.275,,172.5,,,,,,0.00704637,0.00494115,0.00494115,0.000442569,0.000442569,
,,2.416,0.447,0.275,,187.5,,,,,,0.0077441,0.00294992,0.00294992,0.00115896,0.00115896,
,,2.416,0.447,0.275,,202.6,,,,,,0.0073491,0.00725562,0.00725562,0.00250066,0.00250066,
,,2.415,0.447,0.275,,217.7,,,,,,0.00173571,0.00264636,0.00264636,0.00111466,0.00111466,
,,2.414,0.447,0.275,,232.7,,,,,,-0.00689363,0.00262721,0.00262721,0.000957783,0.000957783,
,,2.413,0.447,0.275,,247.8,,,,,,-0.00875382,0.00300343,0.00300343,0.00155213,0.00155213,
,,2.411,0.447,0.275,,262.9,,,,,,-0.00369839,0.00236098,0.00236098,0.00117813,0.00117813,
,,2.41,0.448,0.275,,278,,,,,,-0.0180985,0.00360761,0.00360761,0.00143876,0.00143876,
,,2.409,0.448,0.275,,293.1,,,,,,-0.0100019,0.00405108,0.00405108,0.000841139,0.000841139,
,,2.408,0.448,0.275,,308.2,,,,,,-0.0248097,0.00431001,0.00431001,0.0024391,0.0024391,
,,2.368,0.45,0.275,,322.4,,,,,,-0.0391226,0.00899001,0.00899001,0.0410518,0.0410518,
,,2.383,0.609,0.275,,37,,,,,,0.0117956,0.00443228,0.00443228,0.00171407,0.00171407,
,,2.403,0.606,0.275,,51.7,,,,,,0.0100786,0.00257148,0.00257148,0.00107891,0.00107891,
,,2.405,0.606,0.275,,66.9,,,,,,0.00575198,0.00254898,0.00254898,0.000621178,0.000621178,
,,2.408,0.605,0.275,,82,,,,,,0.00640756,0.00232434,0.00232434,0.00105748,0.00105748,
,,2.41,0.605,0.275,,97.1,,,,,,0.00322561,0.00231466,0.00231466,0.00129584,0.00129584,
,,2.412,0.605,0.275,,112.2,,,,,,0.00405004,0.00177165,0.00177165,0.000462204,0.000462204,
,,2.413,0.605,0.275,,127.2,,,,,,0.000901574,0.00131227,0.00131227,0.000633327,0.000633327,
,,2.414,0.605,0.275,,142.3,,,,,,0.00396997,0.0032313,0.0032313,0.00116805,0.00116805,
,,2.416,0.604,0.275,,172.5,,,,,,0.00149117,0.00119707,0.00119707,8.69E-05,8.69E-05,
,,2.414,0.605,0.275,,217.7,,,,,,-0.0020589,0.00277606,0.00277606,0.000923357,0.000923357,
,,2.413,0.605,0.275,,232.8,,,,,,-0.000654903,0.00258678,0.00258678,0.000695359,0.000695359,
,,2.412,0.605,0.275,,247.8,,,,,,-0.00255683,0.00150184,0.00150184,0.00062575,0.00062575,
,,2.41,0.605,0.275,,262.9,,,,,,-0.00468589,0.00220947,0.00220947,0.000443904,0.000443904,
,,2.408,0.605,0.275,,278,,,,,,-0.0043957,0.00171662,0.00171662,0.000391898,0.000391898,
,,2.405,0.606,0.275,,293.1,,,,,,-0.00222434,0.00201239,0.00201239,0.000688932,0.000688932,
,,2.403,0.606,0.275,,308.3,,,,,,-0.0180665,0.00311934,0.00311934,0.00189942,0.00189942,
,,2.383,0.609,0.275,,323,,,,,,-0.0109842,0.00481288,0.00481288,0.230487,0.230487,
,,2.389,0.866,0.275,,36.5,,,,,,0.00757321,0.00159683,0.00159683,0.00047696,0.00047696,
,,2.396,0.868,0.275,,51.7,,,,,,0.00500619,0.00126557,0.00126557,0.000536722,0.000536722,
,,2.401,0.868,0.275,,66.8,,,,,,0.000446962,0.000872088,0.000872088,0.000411435,0.000411435,
,,2.406,0.868,0.275,,82,,,,,,0.000447756,0.000905156,0.000905156,0.000308996,0.000308996,
,,2.409,0.868,0.275,,97.1,,,,,,0.00172692,0.00129038,0.00129038,0.000303945,0.000303945,
,,2.411,0.867,0.275,,112.2,,,,,,0.000985888,0.000772809,0.000772809,0.000646129,0.000646129,
,,2.413,0.867,0.275,,127.3,,,,,,-0.00294533,0.00348861,0.00348861,0.000171741,0.000171741,
,,2.413,0.867,0.275,,232.7,,,,,,-0.00104321,0.00246303,0.00246303,0.000966704,0.000966704,
,,2.411,0.867,0.275,,247.8,,,,,,0.00105953,0.000716523,0.000716523,0.000167668,0.000167668,
,,2.406,0.868,0.275,,278,,,,,,-0.00101247,0.00090782,0.00090782,0.000202559,0.000202559,
,,2.401,0.868,0.275,,293.2,,,,,,-0.00336804,0.00103034,0.00103034,0.000489047,0.000489047,
,,2.396,0.868,0.275,,308.3,,,,,,-0.00214581,0.00139046,0.00139046,0.0011502,0.0011502,
,,2.389,0.866,0.275,,323.5,,,,,,-0.00314812,0.00154423,0.00154423,0.00151531,0.00151531,
,,2.371,1.431,0.275,,7.6,,,,,,-0.00081751,0.000904714,0.000904714,0.000233854,0.000233854,
,,2.366,1.365,0.275,,21.7,,,,,,0.000773521,0.000741112,0.000741112,0.000157699,0.000157699,
,,2.379,1.379,0.275,,36.6,,,,,,0.000342891,0.00035979,0.00035979,0.000125491,0.000125491,
,,2.39,1.386,0.275,,51.7,,,,,,-0.000924616,0.00036543,0.00036543,0.000149699,0.000149699,
,,2.397,1.388,0.275,,66.9,,,,,,0.00116703,0.000411787,0.000411787,0.000161317,0.000161317,
,,2.403,1.389,0.276,,82,,,,,,0.000359316,0.000682794,0.000682794,0.000235718,0.000235718,
,,2.409,1.389,0.276,,97.1,,,,,,0.0014152,0.000980546,0.000980546,8.25E-05,8.25E-05,
,,2.413,1.386,0.276,,187.7,,,,,,0.000381365,0.000339456,0.000339456,2.22E-05,2.22E-05,
,,2.416,1.386,0.274,,217.6,,,,,,-0.0027269,0.00297991,0.00297991,0.000159004,0.000159004,
,,2.409,1.389,0.276,,262.9,,,,,,-0.00123588,0.00252021,0.00252021,0.000232901,0.000232901,
,,2.403,1.389,0.276,,278,,,,,,-0.000916967,0.000824075,0.000824075,0.00017024,0.00017024,
,,2.397,1.388,0.275,,293.1,,,,,,6.97E-05,0.000470099,0.000470099,0.000243722,0.000243722,
,,2.39,1.386,0.275,,308.3,,,,,,-0.00013406,0.00047988,0.00047988,0.000168412,0.000168412,
,,2.379,1.379,0.275,,323.4,,,,,,-0.000283991,0.000494335,0.000494335,0.000222268,0.000222268,
,,2.366,1.365,0.275,,338.3,,,,,,-0.000181329,0.000491165,0.000491165,0.000215914,0.000215914,
,,2.371,1.431,0.275,,352.4,,,,,,0.000397219,0.000863501,0.000863501,0.00319731,0.00319731,
,,2.143,0.118,0.301,,7.5,,,,,,-0.0119448,0.0112711,0.0112711,0.0310084,0.0310084,
,,2.143,0.118,0.301,,22.4,,,,,,0.0498265,0.0201712,0.0201712,0.0261643,0.0261643,
,,2.144,0.118,0.301,,37.4,,,,,,0.0215888,0.0120778,0.0120778,0.00528483,0.00528483,
,,2.145,0.118,0.301,,52.4,,,,,,0.0273645,0.0204589,0.0204589,0.00399235,0.00399235,
,,2.145,0.118,0.301,,67.4,,,,,,-0.00583935,0.0131381,0.0131381,0.0122398,0.0122398,
,,2.146,0.118,0.301,,82.3,,,,,,-0.0545097,0.0294187,0.0294187,0.00317843,0.00317843,
,,2.145,0.118,0.301,,307.6,,,,,,-0.0352215,0.0137883,0.0137883,0.0134121,0.0134121,
,,2.144,0.118,0.301,,322.6,,,,,,-0.012972,0.0142024,0.0142024,0.0100333,0.0100333,
,,2.143,0.118,0.301,,337.6,,,,,,-0.0562167,0.016949,0.016949,0.0151445,0.0151445,
,,2.159,0.156,0.304,,7.5,,,,,,0.0280609,0.0140348,0.0140348,0.0119143,0.0119143,
,,2.16,0.155,0.304,,22.4,,,,,,0.0583703,0.0106305,0.0106305,0.0104005,0.0104005,
,,2.16,0.155,0.304,,37.3,,,,,,0.0433436,0.0113374,0.0113374,0.00374128,0.00374128,
,,2.161,0.155,0.304,,52.3,,,,,,0.0337416,0.0071715,0.0071715,0.00246402,0.00246402,
,,2.162,0.154,0.304,,67.2,,,,,,0.0210774,0.00590727,0.00590727,0.00596064,0.00596064,
,,2.164,0.154,0.304,,82.2,,,,,,0.0157163,0.00725011,0.00725011,0.00256398,0.00256398,
,,2.165,0.154,0.304,,97.3,,,,,,0.0209559,0.0110766,0.0110766,0.00755664,0.00755664,
,,2.166,0.153,0.304,,112.3,,,,,,0.0415266,0.0148749,0.0148749,0.00243667,0.00243667,
,,2.167,0.153,0.305,,127.3,,,,,,0.0126917,0.0140023,0.0140023,0.000740044,0.000740044,
,,2.166,0.153,0.304,,247.7,,,,,,-0.0329119,0.013384,0.013384,0.00216342,0.00216342,
,,2.165,0.154,0.304,,262.7,,,,,,-0.00646061,0.00625118,0.00625118,0.00392469,0.00392469,
,,2.164,0.154,0.304,,277.8,,,,,,-0.01412,0.00740699,0.00740699,0.00358949,0.00358949,
,,2.162,0.154,0.304,,292.8,,,,,,-0.0427093,0.00978835,0.00978835,0.0257257,0.0257257,
,,2.161,0.155,0.304,,307.7,,,,,,-0.0287475,0.00851626,0.00851626,0.00816293,0.00816293,
,,2.16,0.155,0.304,,322.7,,,,,,-0.0265655,0.0128136,0.0128136,0.00726133,0.00726133,
,,2.16,0.155,0.304,,337.6,,,,,,-0.0079869,0.00898043,0.00898043,0.00301451,0.00301451,
,,2.159,0.156,0.304,,352.5,,,,,,-0.0173483,0.0121698,0.0121698,0.00870467,0.00870467,
,,2.161,0.205,0.304,,7.4,,,,,,0.0167105,0.0142538,0.0142538,0.00211384,0.00211384,
,,2.162,0.205,0.304,,22.3,,,,,,0.0356326,0.0122386,0.0122386,0.00498056,0.00498056,
,,2.162,0.205,0.304,,37.2,,,,,,0.0260479,0.0101079,0.0101079,0.00211198,0.00211198,
,,2.163,0.204,0.304,,52.2,,,,,,0.0151384,0.00755194,0.00755194,0.00228638,0.00228638,
,,2.164,0.204,0.304,,67.2,,,,,,0.0218096,0.00862998,0.00862998,0.00190444,0.00190444,
,,2.165,0.204,0.304,,82.2,,,,,,0.0297335,0.00981641,0.00981641,0.00394644,0.00394644,
,,2.166,0.204,0.304,,97.2,,,,,,0.00642903,0.00504291,0.00504291,0.00448021,0.00448021,
,,2.167,0.203,0.305,,112.2,,,,,,0.0228734,0.00769451,0.00769451,0.00242593,0.00242593,
,,2.168,0.203,0.305,,127.3,,,,,,0.0228547,0.00973058,0.00973058,0.00319822,0.00319822,
,,2.169,0.203,0.305,,142.3,,,,,,0.0158078,0.010087,0.010087,0.00968307,0.00968307,
,,2.169,0.203,0.305,,157.4,,,,,,-0.068607,0.0577103,0.0577103,0.0276456,0.0276456,
,,2.169,0.203,0.305,,217.7,,,,,,0.0036139,0.00540172,0.00540172,0.00397339,0.00397339,
,,2.168,0.203,0.305,,232.7,,,,,,-0.00277901,0.00689951,0.00689951,0.00266653,0.00266653,
,,2.167,0.203,0.305,,247.8,,,,,,-0.025217,0.0125355,0.0125355,0.0153256,0.0153256,
,,2.166,0.204,0.304,,262.8,,,,,,-0.0245333,0.00745435,0.00745435,0.0027448,0.0027448,
,,2.165,0.204,0.304,,277.8,,,,,,-0.0402512,0.00789494,0.00789494,0.00293941,0.00293941,
,,2.164,0.204,0.304,,292.8,,,,,,-0.0137071,0.0117447,0.0117447,0.0059291,0.0059291,
,,2.163,0.204,0.304,,307.8,,,,,,-0.0293051,0.0131605,0.0131605,0.00773665,0.00773665,
,,2.162,0.205,0.304,,322.8,,,,,,-0.0394562,0.0109362,0.0109362,0.00842138,0.00842138,
,,2.162,0.205,0.304,,337.7,,,,,,-0.0442539,0.0100178,0.0100178,0.00310781,0.00310781,
,,2.161,0.205,0.304,,352.6,,,,,,-0.0028713,0.0113003,0.0113003,0.002944,0.002944,
,,2.162,0.265,0.304,,7.4,,,,,,0.00346042,0.00978352,0.00978352,0.00842737,0.00842737,
,,2.162,0.264,0.304,,22.2,,,,,,0.0268478,0.0106557,0.0106557,0.00307662,0.00307662,
,,2.162,0.264,0.304,,37.1,,,,,,0.0212781,0.00782762,0.00782762,0.0060206,0.0060206,
,,2.163,0.263,0.304,,52.1,,,,,,0.0377244,0.00624573,0.00624573,0.00335875,0.00335875,
,,2.164,0.263,0.304,,67.1,,,,,,0.0132638,0.00565914,0.00565914,0.00163311,0.00163311,
,,2.165,0.263,0.304,,82.1,,,,,,0.0226628,0.00517109,0.00517109,0.00531868,0.00531868,
,,2.166,0.262,0.305,,97.2,,,,,,0.011003,0.00343439,0.00343439,0.00273652,0.00273652,
,,2.167,0.262,0.305,,112.2,,,,,,0.0166775,0.00773424,0.00773424,0.00335762,0.00335762,
,,2.168,0.262,0.305,,127.3,,,,,,0.00273776,0.00468334,0.00468334,0.000462187,0.000462187,
,,2.169,0.262,0.305,,142.3,,,,,,0.00769631,0.00622819,0.00622819,0.0128213,0.0128213,
,,2.169,0.262,0.305,,217.7,,,,,,-0.00983558,0.0139203,0.0139203,0.00342043,0.00342043,
,,2.168,0.262,0.305,,232.7,,,,,,0.0222803,0.0101463,0.0101463,0.00565805,0.00565805,
,,2.167,0.262,0.305,,247.8,,,,,,0.00263882,0.00502049,0.00502049,0.00147346,0.00147346,
,,2.166,0.262,0.305,,262.8,,,,,,-0.0327902,0.00582623,0.00582623,0.00296151,0.00296151,
,,2.165,0.263,0.304,,277.9,,,,,,-0.0234385,0.00512954,0.00512954,0.00425231,0.00425231,
,,2.164,0.263,0.304,,292.9,,,,,,-0.0405633,0.00975447,0.00975447,0.00375229,0.00375229,
,,2.163,0.263,0.304,,307.9,,,,,,-0.028567,0.00839966,0.00839966,0.00293128,0.00293128,
,,2.162,0.264,0.304,,322.9,,,,,,-0.0214613,0.00613601,0.00613601,0.00231002,0.00231002,
,,2.162,0.264,0.304,,337.8,,,,,,-0.0222602,0.00768242,0.00768242,0.00345208,0.00345208,
,,2.162,0.265,0.304,,352.6,,,,,,0.000593752,0.00798436,0.00798436,0.00317027,0.00317027,
,,2.163,0.345,0.304,,7.3,,,,,,0.0288589,0.00789104,0.00789104,0.0020226,0.0020226,
,,2.162,0.344,0.304,,22,,,,,,0.0178337,0.00899523,0.00899523,0.00134974,0.00134974,
,,2.162,0.343,0.304,,37,,,,,,0.0279471,0.00576624,0.00576624,0.00190212,0.00190212,
,,2.163,0.342,0.304,,52,,,,,,0.0300256,0.00504641,0.00504641,0.00372787,0.00372787,
,,2.164,0.342,0.304,,67,,,,,,0.0246954,0.00464406,0.00464406,0.00375499,0.00375499,
,,2.165,0.341,0.305,,82.1,,,,,,0.0260445,0.00490887,0.00490887,0.002108,0.002108,
,,2.166,0.341,0.305,,97.1,,,,,,0.0169353,0.00441157,0.00441157,0.00312099,0.00312099,
,,2.167,0.341,0.305,,112.2,,,,,,-0.00403479,0.00916031,0.00916031,0.000235267,0.000235267,
,,2.167,0.341,0.305,,247.8,,,,,,-0.0124265,0.00828541,0.00828541,0.00135159,0.00135159,
,,2.166,0.341,0.305,,262.9,,,,,,-0.00904785,0.00502401,0.00502401,0.00144941,0.00144941,
,,2.165,0.341,0.305,,277.9,,,,,,-0.00574839,0.00328787,0.00328787,0.00211827,0.00211827,
,,2.164,0.342,0.304,,293,,,,,,-0.032215,0.00550272,0.00550272,0.0038684,0.0038684,
,,2.163,0.342,0.304,,308,,,,,,-0.0206219,0.00607629,0.00607629,0.0035958,0.0035958,
,,2.162,0.343,0.304,,323,,,,,,-0.0327302,0.00636457,0.00636457,0.0022535,0.0022535,
,,2.162,0.344,0.304,,338,,,,,,-0.0156439,0.00556933,0.00556933,0.00179285,0.00179285,
,,2.163,0.345,0.304,,352.7,,,,,,-0.0302372,0.00716368,0.00716368,0.00470883,0.00470883,
,,2.143,0.451,0.305,,7.5,,,,,,0.0191879,0.00988706,0.00988706,0.00161504,0.00161504,
,,2.162,0.453,0.304,,21.8,,,,,,0.00603487,0.00638007,0.00638007,0.00720476,0.00720476,
,,2.162,0.451,0.304,,36.8,,,,,,0.0127163,0.00397728,0.00397728,0.00132009,0.00132009,
,,2.162,0.45,0.304,,51.8,,,,,,0.0152871,0.00351037,0.00351037,0.00193185,0.00193185,
,,2.163,0.449,0.305,,66.9,,,,,,0.00260225,0.00384484,0.00384484,0.00108757,0.00108757,
,,2.165,0.448,0.305,,82,,,,,,0.00763304,0.00460653,0.00460653,0.000882397,0.000882397,
,,2.166,0.448,0.305,,97.1,,,,,,0.00232827,0.00283164,0.00283164,0.00392164,0.00392164,
,,2.167,0.448,0.305,,112.2,,,,,,0.0175489,0.0236873,0.0236873,0.00102327,0.00102327,
,,2.169,0.447,0.305,,157.4,,,,,,-0.00972457,0.00875055,0.00875055,0.00139897,0.00139897,
,,2.169,0.447,0.305,,172.5,,,,,,0.0118557,0.00503382,0.00503382,0.00290662,0.00290662,
,,2.167,0.448,0.305,,247.8,,,,,,-0.00628206,0.00533896,0.00533896,0.00296312,0.00296312,
,,2.165,0.448,0.305,,278,,,,,,-0.0227024,0.00401746,0.00401746,0.00250427,0.00250427,
,,2.163,0.449,0.305,,293.1,,,,,,-0.0126456,0.0035363,0.0035363,0.00183541,0.00183541,
,,2.162,0.45,0.304,,308.2,,,,,,-0.0247379,0.00520966,0.00520966,0.00518178,0.00518178,
,,2.162,0.451,0.304,,323.2,,,,,,-0.0190361,0.00425188,0.00425188,0.0018553,0.0018553,
,,2.162,0.453,0.304,,338.2,,,,,,-0.0218004,0.00522176,0.00522176,0.00168209,0.00168209,
,,2.143,0.451,0.305,,352.5,,,,,,0.000668377,0.00814315,0.00814315,0.0355304,0.0355304,
,,2.144,0.611,0.305,,22,,,,,,0.0247485,0.00551835,0.00551835,0.00323083,0.00323083,
,,2.16,0.611,0.304,,36.5,,,,,,0.0114926,0.00305318,0.00305318,0.000741484,0.000741484,
,,2.161,0.609,0.305,,51.7,,,,,,0.00980338,0.00216762,0.00216762,0.00124564,0.00124564,
,,2.163,0.607,0.305,,66.8,,,,,,0.0039964,0.00192729,0.00192729,0.000704547,0.000704547,
,,2.165,0.606,0.305,,81.9,,,,,,0.00712211,0.00248632,0.00248632,0.00384851,0.00384851,
,,2.166,0.606,0.305,,97,,,,,,0.00642631,0.00543561,0.00543561,0.00239395,0.00239395,
,,2.168,0.605,0.305,,127.2,,,,,,0.0128748,0.00783245,0.00783245,0.00137101,0.00137101,
,,2.169,0.605,0.305,,142.3,,,,,,0.00703319,0.0071191,0.0071191,0.00363177,0.00363177,
,,2.17,0.605,0.305,,172.5,,,,,,0.00430622,0.00626199,0.00626199,0.000421742,0.000421742,
,,2.17,0.605,0.305,,187.5,,,,,,0.00163959,0.00454702,0.00454702,0.0139461,0.0139461,
,,2.169,0.605,0.305,,202.6,,,,,,0.00776727,0.0301744,0.0301744,0.00762636,0.00762636,
,,2.169,0.605,0.305,,217.7,,,,,,-0.0209969,0.0166685,0.0166685,0.00122432,0.00122432,
,,2.166,0.606,0.305,,263,,,,,,-0.00847111,0.007531,0.007531,0.00380101,0.00380101,
,,2.165,0.606,0.305,,278.1,,,,,,-0.00595636,0.00168466,0.00168466,0.000886255,0.000886255,
,,2.163,0.607,0.305,,293.2,,,,,,-0.00835739,0.00201004,0.00201004,0.000677093,0.000677093,
,,2.161,0.609,0.305,,308.3,,,,,,-0.00319801,0.002469,0.002469,0.000596028,0.000596028,
,,2.16,0.611,0.304,,323.5,,,,,,-0.00580518,0.00301318,0.00301318,0.00102536,0.00102536,
,,2.144,0.611,0.305,,338,,,,,,-0.0235182,0.00415119,0.00415119,0.00966311,0.00966311,
,,2.127,0.883,0.305,,23.1,,,,,,0.00501838,0.00457215,0.00457215,0.00105963,0.00105963,
,,2.156,0.877,0.305,,36.3,,,,,,0.00239176,0.00156338,0.00156338,0.000514402,0.000514402,
,,2.159,0.874,0.305,,51.6,,,,,,0.00434173,0.00106582,0.00106582,0.000504327,0.000504327,
,,2.162,0.872,0.305,,66.8,,,,,,0.00147134,0.000976044,0.000976044,0.000327071,0.000327071,
,,2.164,0.87,0.305,,81.9,,,,,,0.000957259,0.000751903,0.000751903,0.000538593,0.000538593,
,,2.169,0.868,0.305,,127.2,,,,,,-0.00171943,0.00503969,0.00503969,0.00109452,0.00109452,
